id,taskid,state,npcid,talk,rank
740,100000179,2,9010005,数量果然少了很多，不过，为什么不全部清理干净呢？,1
741,100000179,2,-1,留着一些，让纪氏子弟定期参与战斗进行清理，这不是不错的修行么。,2
742,100000179,2,9010005,吓！竟然考虑到这一步了……难，难道你比青青我还要聪明吗！,3
743,100000180,0,9010002,当初我们虽除去冬七，可雪龙山本身并未受到多大动摇。,1
744,100000180,0,-1,看来，也到了彻底除去雪龙山的时候了。,2
745,100000180,2,9010004,燕山一地的雪龙山不过是一处分坛，其主城所在的雪龙城光凭纪氏恐怕难以动摇。,1
746,100000180,2,-1,至少，先将盘踞在这燕山大地的雪龙山驱逐！,2
747,100000181,0,9010005,已经探查到雪龙山修士的位置，伏击的纪氏子弟也已准备完毕。,1
748,100000181,0,9010002,很好，让纪氏子弟体验这纷争的残酷，也是我纪氏崛起必要的一环。,2
749,100000181,2,9010005,此地的雪龙山弟子已被顺利铲除，这也是多亏了你们的协力呢！,1
750,100000182,0,9010004,雪龙山的残部正在逐步撤离燕山，但其中也有颇为顽固的家伙。,1
751,100000182,2,-1,这种冥顽不灵的人，多半会因沉不住气而铤而走险，我们不妨守株待兔。,1
752,100000183,0,9010002,围绕西府城的禁制已传来警报，看来雪龙山之人果真冒险潜入。,1
753,100000183,0,-1,真是不知死活的愚者，既然来了，就全部留下吧！,2
754,100000183,2,9010002,如此一来，燕山一地的雪龙山残余也算是清理得差不多了。,1
755,100000184,0,9010001,多亏了公子和你二人的悉心栽培，西府纪氏的新丁们都成长了不少。,1
756,100000184,2,9010002,秋叶姐说的没错，在我们的引导下，纪氏已卓有成效的成长了。,1
757,100000184,2,-1,但是，还不够，面对不知何时会到来的威胁，准备再多都嫌不够啊。,2
758,100000185,0,9010001,白叔传来消息，雪龙山总坛派来增援，为首的便是曾与纪氏交手的许离。,1
759,100000185,2,-1,许离？事隔多年，倒还真想再会会他呢！,1
760,100000186,0,9010002,想不到那许离竟还敢踏入这燕山之地，雪龙山的消息还真是闭塞得很。,1
761,100000186,2,-1,这种意料之外的惊喜也算是人生的乐趣吧。,1
762,100000187,0,9010004,你来了！雪龙真人故技重施，布下雪龙飞天阵……这可真是令人尴尬。,1
763,100000187,0,-1,别在意了白叔，雪龙飞天阵什么的，就和过去一样，交给我就好！,2
764,100000187,2,9010004,还是这阵旗，唉……这么多年过去，许离竟没有丝毫长进。,1
765,100000188,0,9010006,阵法被破……难道纪氏又出了一个和纪宁一样的妖孽不成！,1
766,100000188,0,9010002,许离真人，你就从来没有想过，我会回来么？,2
767,100000188,0,9010006,纪宁，还有你！不可能，你们离去多年，怎会在今天……不行，撤！,3
768,100000188,2,9010004,许离自以为能够逃走，却不知已误入我的阵法之内。,1
769,100000188,2,-1,等他在阵法中徘徊够，就让我们重新算算当年的仇怨吧。,2
770,100000189,0,9010006,幻影……无尽的幻影，这里，到底是……,1
771,100000189,2,9010006,你，不要过来啊！,1
772,100000189,2,-1,往安澶城的方向逃了……嗯？从那个方向过来的，不是北山兄么。,2
773,100000190,0,9010007,正想着来找你们喝酒，没想到便撞上这雪龙山的残兵。,1
774,100000190,2,9010006,惨了，惨了，纪氏的妖孽还有北山氏的兵卒，这次真的完了。,1
775,100000190,2,-1,哈哈，多谢北山兄出手。来人，将许离押回西府城，听候发落！,2
776,100000191,0,9010004,经此一战，雪龙山应该不敢再对燕山之地出手了。,1
777,100000191,0,-1,接下来，该将眼光投向燕山之外……雪龙山的总坛！,2
778,100000191,2,9010007,想要彻底抹去雪龙山？此事我安澶北山氏并无异议。不过，多少还是该向王都知会一声。,1
779,100000191,2,-1,的确，哪怕是雪龙山这样的小宗门，姑且也算是大夏王朝的臣子。,2
780,100000192,0,9030006,雪龙山？这种名不见经传的小宗门，你想抹去那便抹去就是，何须向我禀报。,1
781,100000192,2,-1,就算是再小的宗门，若持有大夏王朝的臣子令，可都是陛下的臣子。,1
782,100000192,2,9030006,这倒也是，那么我这就下令，剥夺雪龙山的臣子令，之后的事就都随你了。,2
783,100000193,0,9030003,雪龙山乃是我等仇敌，此时不灭，更待何时！,1
784,100000193,2,-1,惜月郡主好气势，只待郡主一句话，金甲禁军即刻开赴安澶郡，除灭雪龙山！,1
785,100000194,0,9030001,纪宁师兄要除灭一个宗门？这等大事怎能不通知我呢！,1
786,100000194,2,9030001,难得有这样的大场面，也让小弟我添把火吧！,1
787,100000195,0,9010004,纪氏子弟、安澶守卫再加上大夏金甲禁军，这雪龙山今日可说是在劫难逃。,1
788,100000195,0,-1,希望雪龙山能够识时务地放弃抵抗，我们也可少造杀戮。,2
789,100000195,2,9010005,雪龙山那边已经打起来的样子，话说你还呆这儿没关系么？,1
790,100000195,2,-1,本来也无需我与纪宁出手，我自然乐得轻松。,2
791,100000196,0,9010005,战斗好像已接近尾声，北山百微正在叫你过去呢。,1
792,100000196,2,9010007,战事告捷，雪羽、寒阳、黑龙，雪龙山的三位元神道人尽皆伏诛。,1
793,100000196,2,-1,至此，雪龙山算是彻底覆灭，多谢各位的相助了！,2
794,100000197,0,9010001,多亏了你和公子的努力，燕山的局势已趋于稳定，若是这份平和能一直持续就好了。,1
795,100000197,0,-1,秋叶姐还请放心，有我们在，定会让纪氏的平和安稳永远持续下去！,2
796,100000197,0,9010001,谢谢你。对了，公子正在找你，似乎又有什么事要同你商量。,3
797,100000197,2,9010002,王都传来消息，少炎氏的残党似乎又在暗中活动。有时间的话，还是去王都看看吧。,1
798,100000198,0,9030006,少炎氏虽被大夏驱逐，但其残党潜伏各地，着实令人不安。,1
799,100000198,0,-1,少炎氏已经转投无间门一方，玄机天仙虽死，但一族底蕴仍未动摇。,2
800,100000198,2,9030006,关于少炎氏的动向，你们可找尉迟惜月了解详情，她对此事颇有执念。,1
801,100000199,0,9030003,少炎氏似乎将目光放在了大夏控制力较弱的小郡城，这次一定要把握机会，灭亡少炎氏！,1
802,100000199,2,-1,郡主，你对少炎氏的恨意，似乎随着时间的增长愈发强烈……,1
803,100000199,2,9030003,我的仇恨早已深种，用不着管我。你若有心，便根据我的情报追查少炎氏吧。,2
804,100000200,0,9030005,嗯？前些日子听说你与纪宁回燕山去了，怎么在这儿看到你？,1
805,100000200,0,-1,还不是因为之前与少炎氏的恩怨，倒是邋遢师兄，你在这儿闲晃，修行没问题吧？,2
806,100000200,2,9030005,闲晃？闲晃就不是修行啦，这就是你不懂了吧。,1
807,100000200,2,-1,……不愧是师兄，修行果然深奥，懂不起，懂不起啊。,2
808,100000201,0,9030005,啊啊，差点儿忘了。师兄我这里可有一个惊喜要告诉你。,1
809,100000201,0,-1,惊喜？,2
810,100000201,0,9030005,没错，准确的说，应该是告诉纪宁。嗯，你快去叫他过来吧。,3
811,100000201,2,9030004,邋遢师兄要给我个惊喜？难以想象是啥。,1
812,100000201,2,-1,他非要亲口跟你说，姑且先过去瞧瞧吧。,2
813,100000202,0,9030005,嘿，看看你们那疑神疑鬼的样子，大师兄我是那么不厚道的人么。,1
814,100000202,0,9030004,那么敢问大师兄，这惊喜究竟是……,2
815,100000202,2,9030005,哼，直说了吧。我从师尊玄武大帝处得知，余薇在吕祖处的修行已经结束，正在回来的路上。,1
816,100000202,2,9030004,什么！她……终于要回来了！？,2
817,100000203,0,9030003,表弟他光是听到道侣归来的消息，就这样坐立难安。,1
818,100000203,0,-1,哈哈，这不正说明他们两人的感情之深，恩爱之切么？,2
819,100000203,2,9030004,啊，师姐就快要回来了。,1
820,100000204,0,9030003,陛下传来消息，余薇已和吕祖一起抵达王都。表弟，该是你出马的时候啦。,1
821,100000204,2,9030004,经年不见，不知余薇她过得好不好。,1
822,100000204,2,-1,你在这儿瞎担心什么，先去见一面不比什么都好。,2
823,100000205,0,9020002,看看，我说的不错吧。余薇就在前面等你，快过去吧。,1
824,100000205,0,9020005,多谢邋遢师兄指点！,2
825,100000205,2,9020007,师弟！,1
826,100000205,2,9020005,师姐！,2
827,100000205,2,-1,这份恋爱的热度，嚯！我这局外人还是离远点儿吧。,3
828,100000206,0,9030012,哎呀，看你的样子，也是被那股恋爱的酸甜气熏过来的？,1
829,100000206,0,-1,拜见吕祖。,2
830,100000206,2,9030012,无需多礼，倒是说，依你看来，纪宁和余薇这一对道侣，怎么样？,1
831,100000206,2,-1,自是神仙眷侣，天造之合。,2
832,100000206,2,9030012,嗯，理当如此，理当如此。但如今大劫将至，希望他俩的姻缘不会因此而产生波折。,3
833,100000207,0,9030008,许久未见……黑白学宫的各位同门可还好？,1
834,100000207,0,-1,好，当然好！纪宁，既然余薇师姐已经回来，我们学宫弟子何不再聚一堂，庆祝一番。,2
835,100000207,0,9030004,好当然好，不过此事还需同王都的各位知会一声。,3
836,100000207,2,9030012,要回那学宫是么？去吧去吧，我吕洞宾可不会因为少了个弟子就寂寞得哟。,1
837,100000207,2,9030008,多谢师尊栽培，吕祖之恩，余薇没齿难忘。,2
838,100000208,0,9030005,哦？你们要回学宫了么？,1
839,100000208,0,-1,邋遢师兄，不妨一起？,2
840,100000208,0,9030005,爽快，咱们说走就走。,3
841,100000208,2,9030003,是么，你们要返回黑白学宫了。但在这之前，有件事不得不说……,1
842,100000209,0,9030003,根据最新的情报，少炎氏残党已经把魔爪伸向了你们安澶郡。,1
843,100000209,0,-1,什么！,2
844,100000209,2,9030003,少炎氏因与纪宁结怨而被驱逐出大夏。如今的他们，已将纪宁所在的黑白学宫视作眼中钉。,1
845,100000209,2,9030004,竟是这样……不行，不能让安澶郡陷入危险之中，少炎氏，就让我们来解决！,2
846,100000210,0,9020006,余薇也回来了，竟也突破成了天仙！哈哈，我黑白学宫可算是安泰了。,1
847,100000210,0,9020005,安泰么……此事恐怕并不如师傅所想那么简单。少炎氏的残党现已盯上了学宫。,2
848,100000210,2,9020006,少炎氏么……我身为你的师傅，本应为你，为学宫挡下灾厄，可……,1
849,100000210,2,9020005,殿才师傅，这是我引来的麻烦，我自会想方法解决，师傅无需挂心。,2
850,100000211,0,9020003,少炎氏明明已经退出大夏，却还耍这种小手段。,1
851,100000211,0,-1,我等学宫弟子万众一心，必不怕那区区少炎氏。,2
852,100000211,2,9020003,此事我会托东延氏族内出手照应，至少也让我出一份力吧……,1
853,100000212,0,9020004,可恶的少炎氏，等我找出他们的踪迹，定要将他们打个落花流水。,1
854,100000212,0,-1,当前首要的目标，是确认少炎氏残党的动向。双木师弟可有什么好想法？,2
855,100000212,2,9020004,依目前的状况看来，少炎氏并未察觉你与纪宁回到学宫。不如，咱们就来一招引蛇出洞！,1
856,100000213,0,9020004,少炎氏怨恨的对象是纪宁师兄，我身为纪宁师兄的师弟兼好友，可说是最佳的诱饵。,1
857,100000213,0,-1,这……万万不可，若是你有什么不测！,2
858,100000213,0,9020004,不能让整个学宫都陷入少炎氏的威胁中，我冒这少许风险，也是值得的。,3
859,100000213,2,9020005,双木师弟要以身做饵，引那少炎氏出手，这未免太危险了。,1
860,100000213,2,-1,我看他此意已决，看来只有我们从旁守护了。,2
861,100000214,0,9020004,我这几日故意在行动上展现规律，似乎已有效果。,1
862,100000214,0,-1,我与纪宁虽会在暗处守候，但你自己也还需务必小心。,2
863,100000214,2,9020002,嗯？你们几个，在这闲晃是干啥呢？,1
864,100000214,2,-1,嘘……这是在引蛇出洞呢。,2
865,100000215,0,9020002,原来如此，这是以双木师弟为饵，诱那少炎氏残党自投罗网。,1
866,100000215,0,-1,嗯？跟在双木师弟背后的家伙动作有异，没错，就是这帮家伙！,2
867,100000215,2,9020002,可算逮住了这群家伙，学宫之后会审问他们，使其供出据点所在。,1
868,100000215,2,-1,双木师弟也毫发无伤，真是太好了！,2
869,100000216,0,9020002,先前你们抓到的俘虏已经交代出少炎氏残党的潜伏地点。,1
870,100000216,0,-1,终于抓到他们的狐狸尾巴了，不知是在何处？,2
