id,object_name,object_icon,color,object_type,object_rank,profession,stacklimit,usedlevel,sellid,sellgold,auction,use_type,result,describe,buynumber,price,time,usenumber
142159240,四阶戮天护符,143159250,5,14,159,2,1,40,215514001,5120,1802,6,-1,人物装备,0,0,0,1
142159250,五阶戮天护符,143159260,5,14,159,2,1,1050,215514001,20480,1802,6,-1,人物装备,0,0,0,1
142159260,六阶戮天护符,143159270,5,14,159,2,1,3060,215514001,40960,1802,6,-1,人物装备,0,0,0,1
142159270,七阶戮天护符,143159280,5,14,159,2,1,5070,215514001,81920,1802,6,-1,人物装备,0,0,0,1
142159280,八阶戮天护符,143159290,5,14,159,2,1,7080,215514001,163840,1802,6,-1,人物装备,0,0,0,1
142159290,九阶戮天护符,143159300,5,14,159,2,1,9090,215514001,327680,1802,6,-1,人物装备,0,0,0,1
142159300,十阶戮天护符,142159300,5,14,159,2,1,11100,215514001,655360,1802,6,-1,人物装备,0,0,0,1
142159320,二阶乾坤护符,143159330,5,14,159,3,1,20,215514001,320,1803,6,-1,人物装备,0,0,0,1
142159330,三阶乾坤护符,143159340,5,14,159,3,1,30,215514001,1280,1803,6,-1,人物装备,0,0,0,1
142159340,四阶乾坤护符,143159350,5,14,159,3,1,40,215514001,5120,1803,6,-1,人物装备,0,0,0,1
142159350,五阶乾坤护符,143159360,5,14,159,3,1,1050,215514001,20480,1803,6,-1,人物装备,0,0,0,1
142159360,六阶乾坤护符,143159370,5,14,159,3,1,3060,215514001,40960,1803,6,-1,人物装备,0,0,0,1
142159370,七阶乾坤护符,143159380,5,14,159,3,1,5070,215514001,81920,1803,6,-1,人物装备,0,0,0,1
142159380,八阶乾坤护符,143159390,5,14,159,3,1,7080,215514001,163840,1803,6,-1,人物装备,0,0,0,1
142159390,九阶乾坤护符,143159400,5,14,159,3,1,9090,215514001,327680,1803,6,-1,人物装备,0,0,0,1
142159400,十阶乾坤护符,142159400,5,14,159,3,1,11100,215514001,655360,1803,6,-1,人物装备,0,0,0,1
142159410,十一阶星辰护符,141159410,5,14,159,1,1,13110,215514001,655360,1801,6,-1,人物装备,0,0,0,1
142159420,十二阶星辰护符,141159420,5,14,159,1,1,15120,215514001,655360,1801,6,-1,人物装备,0,0,0,1
142159510,十一阶戮天护符,141159510,5,14,159,2,1,13110,215514001,655360,1802,6,-1,人物装备,0,0,0,1
142159520,十二阶戮天护符,141159520,5,14,159,2,1,15120,215514001,655360,1802,6,-1,人物装备,0,0,0,1
142159610,十一阶乾坤护符,141159610,5,14,159,3,1,13110,215514001,655360,1803,6,-1,人物装备,0,0,0,1
142159620,十二阶乾坤护符,141159620,5,14,159,3,1,15120,215514001,655360,1803,6,-1,人物装备,0,0,0,1
142160120,二阶星辰戒指,143160130,5,14,160,1,1,20,215514001,320,1901,6,-1,人物装备,0,0,0,1
142160130,三阶星辰戒指,143160140,5,14,160,1,1,30,215514001,1280,1901,6,-1,人物装备,0,0,0,1
142160140,四阶星辰戒指,143160150,5,14,160,1,1,40,215514001,5120,1901,6,-1,人物装备,0,0,0,1
142160150,五阶星辰戒指,143160160,5,14,160,1,1,1050,215514001,20480,1901,6,-1,人物装备,0,0,0,1
142160160,六阶星辰戒指,143160170,5,14,160,1,1,3060,215514001,40960,1901,6,-1,人物装备,0,0,0,1
142160170,七阶星辰戒指,143160180,5,14,160,1,1,5070,215514001,81920,1901,6,-1,人物装备,0,0,0,1
142160180,八阶星辰戒指,143160190,5,14,160,1,1,7080,215514001,163840,1901,6,-1,人物装备,0,0,0,1
142160190,九阶星辰戒指,143160200,5,14,160,1,1,9090,215514001,327680,1901,6,-1,人物装备,0,0,0,1
142160200,十阶星辰戒指,142160200,5,14,160,1,1,11100,215514001,655360,1901,6,-1,人物装备,0,0,0,1
142160220,二阶戮天戒指,143160230,5,14,160,2,1,20,215514001,320,1902,6,-1,人物装备,0,0,0,1
142160230,三阶戮天戒指,143160240,5,14,160,2,1,30,215514001,1280,1902,6,-1,人物装备,0,0,0,1
142160240,四阶戮天戒指,143160250,5,14,160,2,1,40,215514001,5120,1902,6,-1,人物装备,0,0,0,1
142160250,五阶戮天戒指,143160260,5,14,160,2,1,1050,215514001,20480,1902,6,-1,人物装备,0,0,0,1
142160260,六阶戮天戒指,143160270,5,14,160,2,1,3060,215514001,40960,1902,6,-1,人物装备,0,0,0,1
142160270,七阶戮天戒指,143160280,5,14,160,2,1,5070,215514001,81920,1902,6,-1,人物装备,0,0,0,1
142160280,八阶戮天戒指,143160290,5,14,160,2,1,7080,215514001,163840,1902,6,-1,人物装备,0,0,0,1
142160290,九阶戮天戒指,143160300,5,14,160,2,1,9090,215514001,327680,1902,6,-1,人物装备,0,0,0,1
142160300,十阶戮天戒指,142160300,5,14,160,2,1,11100,215514001,655360,1902,6,-1,人物装备,0,0,0,1
142160320,二阶乾坤戒指,143160330,5,14,160,3,1,20,215514001,320,1903,6,-1,人物装备,0,0,0,1
142160330,三阶乾坤戒指,143160340,5,14,160,3,1,30,215514001,1280,1903,6,-1,人物装备,0,0,0,1
142160340,四阶乾坤戒指,143160350,5,14,160,3,1,40,215514001,5120,1903,6,-1,人物装备,0,0,0,1
142160350,五阶乾坤戒指,143160360,5,14,160,3,1,1050,215514001,20480,1903,6,-1,人物装备,0,0,0,1
142160360,六阶乾坤戒指,143160370,5,14,160,3,1,3060,215514001,40960,1903,6,-1,人物装备,0,0,0,1
142160370,七阶乾坤戒指,143160380,5,14,160,3,1,5070,215514001,81920,1903,6,-1,人物装备,0,0,0,1
142160380,八阶乾坤戒指,143160390,5,14,160,3,1,7080,215514001,163840,1903,6,-1,人物装备,0,0,0,1
142160390,九阶乾坤戒指,143160400,5,14,160,3,1,9090,215514001,327680,1903,6,-1,人物装备,0,0,0,1
142160400,十阶乾坤戒指,142160400,5,14,160,3,1,11100,215514001,655360,1903,6,-1,人物装备,0,0,0,1
142160410,十一阶星辰戒指,141160410,5,14,160,1,1,13110,215514001,655360,1901,6,-1,人物装备,0,0,0,1
142160420,十二阶星辰戒指,141160420,5,14,160,1,1,15120,215514001,655360,1901,6,-1,人物装备,0,0,0,1
142160510,十一阶戮天戒指,141160510,5,14,160,2,1,13110,215514001,655360,1902,6,-1,人物装备,0,0,0,1
142160520,十二阶戮天戒指,141160520,5,14,160,2,1,15120,215514001,655360,1902,6,-1,人物装备,0,0,0,1
142160610,十一阶乾坤戒指,141160610,5,14,160,3,1,13110,215514001,655360,1903,6,-1,人物装备,0,0,0,1
142160620,十二阶乾坤戒指,141160620,5,14,160,3,1,15120,215514001,655360,1903,6,-1,人物装备,0,0,0,1
142161120,二阶星辰斩刀,143161130,5,14,161,1,1,20,215514001,800,2001,6,-1,人物装备,0,0,0,1
142161130,三阶星辰斩刀,143161140,5,14,161,1,1,30,215514001,3200,2001,6,-1,人物装备,0,0,0,1
142161140,四阶星辰斩刀,143161150,5,14,161,1,1,40,215514001,12800,2001,6,-1,人物装备,0,0,0,1
142161150,五阶星辰斩刀,143161160,5,14,161,1,1,1050,215514001,51200,2001,6,-1,人物装备,0,0,0,1
142161160,六阶星辰斩刀,143161170,5,14,161,1,1,3060,215514001,102400,2001,6,-1,人物装备,0,0,0,1
142161170,七阶星辰斩刀,143161180,5,14,161,1,1,5070,215514001,204800,2001,6,-1,人物装备,0,0,0,1
142161180,八阶星辰斩刀,143161190,5,14,161,1,1,7080,215514001,409600,2001,6,-1,人物装备,0,0,0,1
142161190,九阶星辰斩刀,143161200,5,14,161,1,1,9090,215514001,819200,2001,6,-1,人物装备,0,0,0,1
142161200,十阶星辰斩刀,142161200,5,14,161,1,1,11100,215514001,1638400,2001,6,-1,人物装备,0,0,0,1
142161220,二阶戮天战刃,143161230,5,14,161,2,1,20,215514001,800,2002,6,-1,人物装备,0,0,0,1
142161230,三阶戮天战刃,143161240,5,14,161,2,1,30,215514001,3200,2002,6,-1,人物装备,0,0,0,1
142161240,四阶戮天战刃,143161250,5,14,161,2,1,40,215514001,12800,2002,6,-1,人物装备,0,0,0,1
142161250,五阶戮天战刃,143161260,5,14,161,2,1,1050,215514001,51200,2002,6,-1,人物装备,0,0,0,1
142161260,六阶戮天战刃,143161270,5,14,161,2,1,3060,215514001,102400,2002,6,-1,人物装备,0,0,0,1
142161270,七阶戮天战刃,143161280,5,14,161,2,1,5070,215514001,204800,2002,6,-1,人物装备,0,0,0,1
142161280,八阶戮天战刃,143161290,5,14,161,2,1,7080,215514001,409600,2002,6,-1,人物装备,0,0,0,1
142161290,九阶戮天战刃,143161300,5,14,161,2,1,9090,215514001,819200,2002,6,-1,人物装备,0,0,0,1
142161300,十阶戮天战刃,142161300,5,14,161,2,1,11100,215514001,1638400,2002,6,-1,人物装备,0,0,0,1
142161320,二阶乾坤法杖,143161330,5,14,161,3,1,20,215514001,800,2003,6,-1,人物装备,0,0,0,1
142161330,三阶乾坤法杖,143161340,5,14,161,3,1,30,215514001,3200,2003,6,-1,人物装备,0,0,0,1
142161340,四阶乾坤法杖,143161350,5,14,161,3,1,40,215514001,12800,2003,6,-1,人物装备,0,0,0,1
142161350,五阶乾坤法杖,143161360,5,14,161,3,1,1050,215514001,51200,2003,6,-1,人物装备,0,0,0,1
142161360,六阶乾坤法杖,143161370,5,14,161,3,1,3060,215514001,102400,2003,6,-1,人物装备,0,0,0,1
142161370,七阶乾坤法杖,143161380,5,14,161,3,1,5070,215514001,204800,2003,6,-1,人物装备,0,0,0,1
142161380,八阶乾坤法杖,143161390,5,14,161,3,1,7080,215514001,409600,2003,6,-1,人物装备,0,0,0,1
142161390,九阶乾坤法杖,143161400,5,14,161,3,1,9090,215514001,819200,2003,6,-1,人物装备,0,0,0,1
142161400,十阶乾坤法杖,142161400,5,14,161,3,1,11100,215514001,1638400,2003,6,-1,人物装备,0,0,0,1
142161410,十一阶星辰斩刀,141161410,5,14,161,1,1,13110,215514001,1638400,2001,6,-1,人物装备,0,0,0,1
142161420,十二阶星辰斩刀,141161420,5,14,161,1,1,15120,215514001,1638400,2001,6,-1,人物装备,0,0,0,1
142161510,十一阶戮天战刃,141161510,5,14,161,2,1,13110,215514001,1638400,2002,6,-1,人物装备,0,0,0,1
142161520,十二阶戮天战刃,141161520,5,14,161,2,1,15120,215514001,1638400,2002,6,-1,人物装备,0,0,0,1
142161610,十一阶乾坤法杖,141161610,5,14,161,3,1,13110,215514001,1638400,2003,6,-1,人物装备,0,0,0,1
142161620,十二阶乾坤法杖,141161620,5,14,161,3,1,15120,215514001,1638400,2003,6,-1,人物装备,0,0,0,1
142162120,二阶星辰手套,143162130,5,14,162,1,1,20,215514001,428,2101,6,-1,人物装备,0,0,0,1
142162130,三阶星辰手套,143162140,5,14,162,1,1,30,215514001,1712,2101,6,-1,人物装备,0,0,0,1
142162140,四阶星辰手套,143162150,5,14,162,1,1,40,215514001,6848,2101,6,-1,人物装备,0,0,0,1
142162150,五阶星辰手套,143162160,5,14,162,1,1,1050,215514001,27392,2101,6,-1,人物装备,0,0,0,1
142162160,六阶星辰手套,143162170,5,14,162,1,1,3060,215514001,54784,2101,6,-1,人物装备,0,0,0,1
142162170,七阶星辰手套,143162180,5,14,162,1,1,5070,215514001,109568,2101,6,-1,人物装备,0,0,0,1
142162180,八阶星辰手套,143162190,5,14,162,1,1,7080,215514001,219136,2101,6,-1,人物装备,0,0,0,1
142162190,九阶星辰手套,143162200,5,14,162,1,1,9090,215514001,438272,2101,6,-1,人物装备,0,0,0,1
142162200,十阶星辰手套,142162200,5,14,162,1,1,11100,215514001,876544,2101,6,-1,人物装备,0,0,0,1
142162220,二阶戮天手套,143162230,5,14,162,2,1,20,215514001,428,2102,6,-1,人物装备,0,0,0,1
142162230,三阶戮天手套,143162240,5,14,162,2,1,30,215514001,1712,2102,6,-1,人物装备,0,0,0,1
142162240,四阶戮天手套,143162250,5,14,162,2,1,40,215514001,6848,2102,6,-1,人物装备,0,0,0,1
142162250,五阶戮天手套,143162260,5,14,162,2,1,1050,215514001,27392,2102,6,-1,人物装备,0,0,0,1
142162260,六阶戮天手套,143162270,5,14,162,2,1,3060,215514001,54784,2102,6,-1,人物装备,0,0,0,1
142162270,七阶戮天手套,143162280,5,14,162,2,1,5070,215514001,109568,2102,6,-1,人物装备,0,0,0,1
142162280,八阶戮天手套,143162290,5,14,162,2,1,7080,215514001,219136,2102,6,-1,人物装备,0,0,0,1
142162290,九阶戮天手套,143162300,5,14,162,2,1,9090,215514001,438272,2102,6,-1,人物装备,0,0,0,1
142162300,十阶戮天手套,142162300,5,14,162,2,1,11100,215514001,876544,2102,6,-1,人物装备,0,0,0,1
142162320,二阶乾坤手套,143162330,5,14,162,3,1,20,215514001,428,2103,6,-1,人物装备,0,0,0,1
142162330,三阶乾坤手套,143162340,5,14,162,3,1,30,215514001,1712,2103,6,-1,人物装备,0,0,0,1
142162340,四阶乾坤手套,143162350,5,14,162,3,1,40,215514001,6848,2103,6,-1,人物装备,0,0,0,1
142162350,五阶乾坤手套,143162360,5,14,162,3,1,1050,215514001,27392,2103,6,-1,人物装备,0,0,0,1
142162360,六阶乾坤手套,143162370,5,14,162,3,1,3060,215514001,54784,2103,6,-1,人物装备,0,0,0,1
142162370,七阶乾坤手套,143162380,5,14,162,3,1,5070,215514001,109568,2103,6,-1,人物装备,0,0,0,1
142162380,八阶乾坤手套,143162390,5,14,162,3,1,7080,215514001,219136,2103,6,-1,人物装备,0,0,0,1
142162390,九阶乾坤手套,143162400,5,14,162,3,1,9090,215514001,438272,2103,6,-1,人物装备,0,0,0,1
142162400,十阶乾坤手套,142162400,5,14,162,3,1,11100,215514001,876544,2103,6,-1,人物装备,0,0,0,1
142162410,十一阶星辰手套,141162410,5,14,162,1,1,13110,215514001,876544,2101,6,-1,人物装备,0,0,0,1
142162420,十二阶星辰手套,141162420,5,14,162,1,1,15120,215514001,876544,2101,6,-1,人物装备,0,0,0,1
142162510,十一阶戮天手套,141162510,5,14,162,2,1,13110,215514001,876544,2102,6,-1,人物装备,0,0,0,1
142162520,十二阶戮天手套,141162520,5,14,162,2,1,15120,215514001,876544,2102,6,-1,人物装备,0,0,0,1
142162610,十一阶乾坤手套,141162610,5,14,162,3,1,13110,215514001,876544,2103,6,-1,人物装备,0,0,0,1
142162620,十二阶乾坤手套,141162620,5,14,162,3,1,15120,215514001,876544,2103,6,-1,人物装备,0,0,0,1
142163040,四阶混沌玄武甲,141163040,5,14,163,0,1,40,215514001,10000,2601,6,-1,人物装备,0,0,0,1
142163060,六阶混沌玄武甲,141163060,5,14,163,0,1,3060,215514001,10000,2601,6,-1,人物装备,0,0,0,1
142163080,八阶混沌玄武甲,141163080,5,14,163,0,1,7080,215514001,10000,2601,6,-1,人物装备,0,0,0,1
142163090,九阶混沌玄武甲,141163090,5,14,163,0,1,9090,215514001,10000,2601,6,-1,人物装备,0,0,0,1
142163100,十阶混沌玄武甲,141163100,5,14,163,0,1,11100,215514001,10000,2601,6,-1,人物装备,0,0,0,1
142164040,四阶混沌青龙珠,141164040,5,14,164,0,1,40,215514001,10000,2602,6,-1,人物装备,0,0,0,1
142164060,六阶混沌青龙珠,141164060,5,14,164,0,1,3060,215514001,10000,2602,6,-1,人物装备,0,0,0,1
142164080,八阶混沌青龙珠,141164080,5,14,164,0,1,7080,215514001,10000,2602,6,-1,人物装备,0,0,0,1
142164090,九阶混沌青龙珠,141164090,5,14,164,0,1,9090,215514001,10000,2602,6,-1,人物装备,0,0,0,1
142164100,十阶混沌青龙珠,141164100,5,14,164,0,1,11100,215514001,10000,2602,6,-1,人物装备,0,0,0,1
142165040,四阶混沌白虎牙,141165040,5,14,165,0,1,40,215514001,10000,2603,6,-1,人物装备,0,0,0,1
142165060,六阶混沌白虎牙,141165060,5,14,165,0,1,3060,215514001,10000,2603,6,-1,人物装备,0,0,0,1
142165080,八阶混沌白虎牙,141165080,5,14,165,0,1,7080,215514001,10000,2603,6,-1,人物装备,0,0,0,1
142165090,九阶混沌白虎牙,141165090,5,14,165,0,1,9090,215514001,10000,2603,6,-1,人物装备,0,0,0,1
142165100,十阶混沌白虎牙,141165100,5,14,165,0,1,11100,215514001,10000,2603,6,-1,人物装备,0,0,0,1
142166040,四阶混沌朱雀羽,141166040,5,14,166,0,1,40,215514001,10000,2604,6,-1,人物装备,0,0,0,1
142166060,六阶混沌朱雀羽,141166060,5,14,166,0,1,3060,215514001,10000,2604,6,-1,人物装备,0,0,0,1
142166080,八阶混沌朱雀羽,141166080,5,14,166,0,1,7080,215514001,10000,2604,6,-1,人物装备,0,0,0,1
142166090,九阶混沌朱雀羽,141166090,5,14,166,0,1,9090,215514001,10000,2604,6,-1,人物装备,0,0,0,1
142166100,十阶混沌朱雀羽,141166100,5,14,166,0,1,11100,215514001,10000,2604,6,-1,人物装备,0,0,0,1
143151120,二阶绝魔护肩,143151120,4,14,151,1,1,20,215514001,159,1001,6,-1,人物装备,0,0,0,1
143151130,三阶绝魔护肩,143151130,4,14,151,1,1,30,215514001,625,1001,6,-1,人物装备,0,0,0,1
143151140,四阶绝魔护肩,143151140,4,14,151,1,1,40,215514001,2501,1001,6,-1,人物装备,0,0,0,1
143151150,五阶绝魔护肩,143151150,4,14,151,1,1,1050,215514001,10005,1001,6,-1,人物装备,0,0,0,1
143151160,六阶绝魔护肩,143151160,4,14,151,1,1,3060,215514001,20011,1001,6,-1,人物装备,0,0,0,1
143151170,七阶绝魔护肩,143151170,4,14,151,1,1,5070,215514001,40021,1001,6,-1,人物装备,0,0,0,1
143151180,八阶绝魔护肩,143151180,4,14,151,1,1,7080,215514001,80043,1001,6,-1,人物装备,0,0,0,1
143151190,九阶绝魔护肩,143151190,4,14,151,1,1,9090,215514001,160085,1001,6,-1,人物装备,0,0,0,1
143151200,十阶绝魔护肩,143151200,4,14,151,1,1,11100,215514001,320171,1001,6,-1,人物装备,0,0,0,1
143151220,二阶两仪护肩,143151220,4,14,151,2,1,20,215514001,159,1002,6,-1,人物装备,0,0,0,1
143151230,三阶两仪护肩,143151230,4,14,151,2,1,30,215514001,625,1002,6,-1,人物装备,0,0,0,1
143151240,四阶两仪护肩,143151240,4,14,151,2,1,40,215514001,2501,1002,6,-1,人物装备,0,0,0,1
143151250,五阶两仪护肩,143151250,4,14,151,2,1,1050,215514001,10005,1002,6,-1,人物装备,0,0,0,1
143151260,六阶两仪护肩,143151260,4,14,151,2,1,3060,215514001,20011,1002,6,-1,人物装备,0,0,0,1
143151270,七阶两仪护肩,143151270,4,14,151,2,1,5070,215514001,40021,1002,6,-1,人物装备,0,0,0,1
143151280,八阶两仪护肩,143151280,4,14,151,2,1,7080,215514001,80043,1002,6,-1,人物装备,0,0,0,1
143151290,九阶两仪护肩,143151290,4,14,151,2,1,9090,215514001,160085,1002,6,-1,人物装备,0,0,0,1
143151300,十阶两仪护肩,143151300,4,14,151,2,1,11100,215514001,320171,1002,6,-1,人物装备,0,0,0,1
143151320,二阶暝风护肩,143151320,4,14,151,3,1,20,215514001,159,1003,6,-1,人物装备,0,0,0,1
143151330,三阶暝风护肩,143151330,4,14,151,3,1,30,215514001,625,1003,6,-1,人物装备,0,0,0,1
143151340,四阶暝风护肩,143151340,4,14,151,3,1,40,215514001,2501,1003,6,-1,人物装备,0,0,0,1
143151350,五阶暝风护肩,143151350,4,14,151,3,1,1050,215514001,10005,1003,6,-1,人物装备,0,0,0,1
143151360,六阶暝风护肩,143151360,4,14,151,3,1,3060,215514001,20011,1003,6,-1,人物装备,0,0,0,1
143151370,七阶暝风护肩,143151370,4,14,151,3,1,5070,215514001,40021,1003,6,-1,人物装备,0,0,0,1
143151380,八阶暝风护肩,143151380,4,14,151,3,1,7080,215514001,80043,1003,6,-1,人物装备,0,0,0,1
143151390,九阶暝风护肩,143151390,4,14,151,3,1,9090,215514001,160085,1003,6,-1,人物装备,0,0,0,1
143151400,十阶暝风护肩,143151400,4,14,151,3,1,11100,215514001,320171,1003,6,-1,人物装备,0,0,0,1
143151410,十一阶绝魔护肩,142151200,4,14,151,1,1,13110,215514001,320171,1001,6,-1,人物装备,0,0,0,1
143151420,十二阶绝魔护肩,141151410,4,14,151,1,1,15120,215514001,320171,1001,6,-1,人物装备,0,0,0,1
143151510,十一阶两仪护肩,142151300,4,14,151,2,1,13110,215514001,320171,1002,6,-1,人物装备,0,0,0,1
143151520,十二阶两仪护肩,141151510,4,14,151,2,1,15120,215514001,320171,1002,6,-1,人物装备,0,0,0,1
143151610,十一阶暝风护肩,142151400,4,14,151,3,1,13110,215514001,320171,1003,6,-1,人物装备,0,0,0,1
143151620,十二阶暝风护肩,141151610,4,14,151,3,1,15120,215514001,320171,1003,6,-1,人物装备,0,0,0,1
143152120,二阶绝魔战甲,143152120,4,14,152,1,1,20,215514001,373,1101,6,-1,人物装备,0,0,0,1
143152130,三阶绝魔战甲,143152130,4,14,152,1,1,30,215514001,1493,1101,6,-1,人物装备,0,0,0,1
143152140,四阶绝魔战甲,143152140,4,14,152,1,1,40,215514001,5973,1101,6,-1,人物装备,0,0,0,1
143152150,五阶绝魔战甲,143152150,4,14,152,1,1,1050,215514001,23893,1101,6,-1,人物装备,0,0,0,1
143152160,六阶绝魔战甲,143152160,4,14,152,1,1,3060,215514001,47787,1101,6,-1,人物装备,0,0,0,1
143152170,七阶绝魔战甲,143152170,4,14,152,1,1,5070,215514001,95573,1101,6,-1,人物装备,0,0,0,1
143152180,八阶绝魔战甲,143152180,4,14,152,1,1,7080,215514001,191147,1101,6,-1,人物装备,0,0,0,1
143152190,九阶绝魔战甲,143152190,4,14,152,1,1,9090,215514001,382293,1101,6,-1,人物装备,0,0,0,1
143152200,十阶绝魔战甲,143152200,4,14,152,1,1,11100,215514001,764587,1101,6,-1,人物装备,0,0,0,1
143152220,二阶两仪战甲,143152220,4,14,152,2,1,20,215514001,373,1102,6,-1,人物装备,0,0,0,1
143152230,三阶两仪战甲,143152230,4,14,152,2,1,30,215514001,1493,1102,6,-1,人物装备,0,0,0,1
143152240,四阶两仪战甲,143152240,4,14,152,2,1,40,215514001,5973,1102,6,-1,人物装备,0,0,0,1
143152250,五阶两仪战甲,143152250,4,14,152,2,1,1050,215514001,23893,1102,6,-1,人物装备,0,0,0,1
143152260,六阶两仪战甲,143152260,4,14,152,2,1,3060,215514001,47787,1102,6,-1,人物装备,0,0,0,1
143152270,七阶两仪战甲,143152270,4,14,152,2,1,5070,215514001,95573,1102,6,-1,人物装备,0,0,0,1
143152280,八阶两仪战甲,143152280,4,14,152,2,1,7080,215514001,191147,1102,6,-1,人物装备,0,0,0,1
143152290,九阶两仪战甲,143152290,4,14,152,2,1,9090,215514001,382293,1102,6,-1,人物装备,0,0,0,1
143152300,十阶两仪战甲,143152300,4,14,152,2,1,11100,215514001,764587,1102,6,-1,人物装备,0,0,0,1
143152320,二阶暝风法袍,143152320,4,14,152,3,1,20,215514001,373,1103,6,-1,人物装备,0,0,0,1
143152330,三阶暝风法袍,143152330,4,14,152,3,1,30,215514001,1493,1103,6,-1,人物装备,0,0,0,1
143152340,四阶暝风法袍,143152340,4,14,152,3,1,40,215514001,5973,1103,6,-1,人物装备,0,0,0,1
