id,role_name,role_type,scriptid,body_animation,body_model,body_chartlet,scale,weapon_model,weapon_chartlet,motiongroup_type,aigroup_type,toilet,unmatched,collider,head,color
310001,残翼邪龙,CT_Boss,9990016,9990016,,9990016,10000,,,MGT_Single,AGT_Easy,0,0,1,9990016,6ec7cf
310002,蔽日灵乌,CT_Boss,9990002,9990002,,9990002,10000,,,MGT_Single,AGT_Easy,0,0,1,9990002,6ec7cf
310003,战天魔熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
310004,神威兽王,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,6ec7cf
310101,残翼邪龙,CT_Boss,9990016,9990016,,9990016,10000,,,MGT_Single,AGT_Easy,0,0,1,9990016,6ec7cf
310102,蔽日灵乌,CT_Boss,9990002,9990002,,9990002,10000,,,MGT_Single,AGT_Easy,0,0,1,9990002,6ec7cf
310103,战天魔熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
310104,神威兽王,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,6ec7cf
310201,残翼邪龙,CT_Boss,9990016,9990016,,9990016,10000,,,MGT_Single,AGT_Easy,0,0,1,9990016,6ec7cf
310202,蔽日灵乌,CT_Boss,9990002,9990002,,9990002,10000,,,MGT_Single,AGT_Easy,0,0,1,9990002,6ec7cf
310203,战天魔熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
310204,神威兽王,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,6ec7cf
310301,残翼邪龙,CT_Boss,9990016,9990016,,9990016,10000,,,MGT_Single,AGT_Easy,0,0,1,9990016,6ec7cf
310302,蔽日灵乌,CT_Boss,9990002,9990002,,9990002,10000,,,MGT_Single,AGT_Easy,0,0,1,9990002,6ec7cf
310303,战天魔熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
310304,神威兽王,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,6ec7cf
310401,攻击,CT_Collect,90031,90031,,90031,10000,,,MGT_Single,AGT_Easy,0,0,1,90031,82b4b8
310402,防御,CT_Collect,90032,90032,,90032,10000,,,MGT_Single,AGT_Easy,0,0,1,90032,82b4b8
310403,命中,CT_Collect,90034,90034,,90034,10000,,,MGT_Single,AGT_Easy,0,0,1,90034,82b4b8
310404,韧性,CT_Collect,90033,90033,,90033,10000,,,MGT_Single,AGT_Easy,0,0,1,90033,82b4b8
310501,残翼邪龙,CT_Boss,9990016,9990016,,9990016,10000,,,MGT_Single,AGT_Easy,0,0,1,9990016,6ec7cf
310502,蔽日灵乌,CT_Boss,9990002,9990002,,9990002,10000,,,MGT_Single,AGT_Easy,0,0,1,9990002,6ec7cf
310503,战天魔熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
310504,神威兽王,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,6ec7cf
311001,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
311002,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
311003,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
311101,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
311102,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
311103,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
311201,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
311202,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
311203,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
311301,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
311302,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
311303,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
311401,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
311402,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
311403,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
312001,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
312002,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
312003,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
312101,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
312102,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
312103,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
312201,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
312202,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
312203,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
312301,金莲力士,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
312302,黑莲神卫,CT_Monster,311002,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
312303,莲池鱼妖,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
313001,冰谷魔王,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
313002,冰谷魔王,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
313003,冰谷魔王,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
313004,冰谷魔王,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
313005,冰谷魔王,CT_Boss,9990007,9990007,,9990007,10000,,,MGT_Single,AGT_Easy,0,0,1,9990007,6ec7cf
313006,冰谷魔王,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
313101,冰谷魔王,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
313102,冰谷魔王,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
313103,冰谷魔王,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
313104,冰谷魔王,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
313105,冰谷魔王,CT_Boss,9990007,9990007,,9990007,10000,,,MGT_Single,AGT_Easy,0,0,1,9990007,6ec7cf
313106,冰谷魔王,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
313201,冰谷魔王,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
313202,冰谷魔王,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
313203,冰谷魔王,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
313204,冰谷魔王,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
313205,冰谷魔王,CT_Boss,9990007,9990007,,9990007,10000,,,MGT_Single,AGT_Easy,0,0,1,9990007,6ec7cf
313206,冰谷魔王,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
313301,冰谷魔王,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
313302,冰谷魔王,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
313303,冰谷魔王,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
313304,冰谷魔王,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
313305,冰谷魔王,CT_Boss,9990007,9990007,,9990007,10000,,,MGT_Single,AGT_Easy,0,0,1,9990007,6ec7cf
313306,冰谷魔王,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
313401,冰谷魔王,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
313402,冰谷魔王,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
313403,冰谷魔王,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
313404,冰谷魔王,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
313405,冰谷魔王,CT_Boss,9990007,9990007,,9990007,10000,,,MGT_Single,AGT_Easy,0,0,1,9990007,6ec7cf
313406,冰谷魔王,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
314001,守卫,CT_Monster,80026,9980026,,9980026,10000,,,MGT_Single,AGT_Easy,0,0,1,100039_4,82b4b8
314002,金守卫,CT_Monster,80027,9980027,,9980027,10000,,,MGT_Single,AGT_Easy,0,0,1,100039_4,82b4b8
314011,星河傀儡,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
314012,太空呱牛,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
314013,宇宙熊帝,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
314014,青面星人,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
314015,赤面星人,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314016,喋血战士,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
314017,星海剑魂,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
314018,异形魔种,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
314019,域外星王,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
314101,冷月斗傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
314102,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314103,机关兽,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
314104,钢兵魔偶,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
314105,血足死神,CT_Boss,9990010,9990010,,9990010,10000,,,MGT_Single,AGT_Easy,0,0,1,9990010,6ec7cf
314106,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314107,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314201,冷月斗傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
314202,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314203,机关兽,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
314204,钢兵魔偶,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
314205,血足死神,CT_Boss,9990010,9990010,,9990010,10000,,,MGT_Single,AGT_Easy,0,0,1,9990010,6ec7cf
314206,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314207,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314301,冷月斗傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
314302,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314303,机关兽,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
314304,钢兵魔偶,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
314305,血足死神,CT_Boss,9990010,9990010,,9990010,10000,,,MGT_Single,AGT_Easy,0,0,1,9990010,6ec7cf
314306,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314307,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314401,冷月斗傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
314402,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314403,机关兽,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
314404,钢兵魔偶,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
314405,血足死神,CT_Boss,9990010,9990010,,9990010,10000,,,MGT_Single,AGT_Easy,0,0,1,9990010,6ec7cf
314406,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314407,照日天兵,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
314501,青皮妖,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
314502,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314503,钩镰鬼鲛,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
314504,巨斧牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
314505,斩天魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
314506,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314507,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314601,青皮妖,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
314602,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314603,钩镰鬼鲛,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
314604,巨斧牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
314605,斩天魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
314606,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314607,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314701,青皮妖,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
314702,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314703,钩镰鬼鲛,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
314704,巨斧牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
314705,斩天魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
314706,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314707,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314801,青皮妖,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
314802,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314803,钩镰鬼鲛,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
314804,巨斧牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
314805,斩天魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
314806,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
314807,赤血魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
315101,黑豹,CT_Monster,80005,9980005,,9980005,10000,,,MGT_Single,AGT_Easy,0,0,1,9980005,82b4b8
315102,三尾,CT_Monster,80019,9980019,,9980019,10000,,,MGT_Single,AGT_Easy,0,0,1,9980019,82b4b8
315103,火雀,CT_Monster,80008,9980008,,9980008,10000,,,MGT_Single,AGT_Easy,0,0,1,9980008,82b4b8
315104,灵猿,CT_Monster,80006,9980006,,9980006,10000,,,MGT_Single,AGT_Easy,0,0,1,9980006,82b4b8
315105,狂野巨犀,CT_Boss,9990019,9990019,,9990019,10000,,,MGT_Single,AGT_Easy,0,0,1,9990019,6ec7cf
315106,金角兽王,CT_Boss,9990017,9990017,,9990017,10000,,,MGT_Single,AGT_Easy,0,0,1,9990017,6ec7cf
315107,北海龙龟,CT_Boss,9990018,9990018,,9990018,10000,,,MGT_Single,AGT_Easy,0,0,1,9990018,6ec7cf
315201,黑豹,CT_Monster,80005,9980005,,9980005,10000,,,MGT_Single,AGT_Easy,0,0,1,9980005,82b4b8
315202,三尾,CT_Monster,80019,9980019,,9980019,10000,,,MGT_Single,AGT_Easy,0,0,1,9980019,82b4b8
315203,火雀,CT_Monster,80008,9980008,,9980008,10000,,,MGT_Single,AGT_Easy,0,0,1,9980008,82b4b8
315204,灵猿,CT_Monster,80006,9980006,,9980006,10000,,,MGT_Single,AGT_Easy,0,0,1,9980006,82b4b8
315205,狂野巨犀,CT_Boss,9990019,9990019,,9990019,10000,,,MGT_Single,AGT_Easy,0,0,1,9990019,6ec7cf
315206,金角兽王,CT_Boss,9990017,9990017,,9990017,10000,,,MGT_Single,AGT_Easy,0,0,1,9990017,6ec7cf
315207,北海龙龟,CT_Boss,9990018,9990018,,9990018,10000,,,MGT_Single,AGT_Easy,0,0,1,9990018,6ec7cf
315301,黑豹,CT_Monster,80005,9980005,,9980005,10000,,,MGT_Single,AGT_Easy,0,0,1,9980005,82b4b8
315302,三尾,CT_Monster,80019,9980019,,9980019,10000,,,MGT_Single,AGT_Easy,0,0,1,9980019,82b4b8
315303,火雀,CT_Monster,80008,9980008,,9980008,10000,,,MGT_Single,AGT_Easy,0,0,1,9980008,82b4b8
315304,灵猿,CT_Monster,80006,9980006,,9980006,10000,,,MGT_Single,AGT_Easy,0,0,1,9980006,82b4b8
315305,狂野巨犀,CT_Boss,9990019,9990019,,9990019,10000,,,MGT_Single,AGT_Easy,0,0,1,9990019,6ec7cf
315306,金角兽王,CT_Boss,9990017,9990017,,9990017,10000,,,MGT_Single,AGT_Easy,0,0,1,9990017,6ec7cf
315307,北海龙龟,CT_Boss,9990018,9990018,,9990018,10000,,,MGT_Single,AGT_Easy,0,0,1,9990018,6ec7cf
315401,黑豹,CT_Monster,80005,9980005,,9980005,10000,,,MGT_Single,AGT_Easy,0,0,1,9980005,82b4b8
315402,三尾,CT_Monster,80019,9980019,,9980019,10000,,,MGT_Single,AGT_Easy,0,0,1,9980019,82b4b8
315403,火雀,CT_Monster,80008,9980008,,9980008,10000,,,MGT_Single,AGT_Easy,0,0,1,9980008,82b4b8
315404,灵猿,CT_Monster,80006,9980006,,9980006,10000,,,MGT_Single,AGT_Easy,0,0,1,9980006,82b4b8
315405,狂野巨犀,CT_Boss,9990019,9990019,,9990019,10000,,,MGT_Single,AGT_Easy,0,0,1,9990019,6ec7cf
315406,金角兽王,CT_Boss,9990017,9990017,,9990017,10000,,,MGT_Single,AGT_Easy,0,0,1,9990017,6ec7cf
315407,北海龙龟,CT_Boss,9990018,9990018,,9990018,10000,,,MGT_Single,AGT_Easy,0,0,1,9990018,6ec7cf
316101,炎魔后裔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
316102,巨力牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,6ec7cf
316103,碧血傀儡,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
316104,烈火魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
316105,金光灵犼,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,82b4b8
316106,万象神机,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
316201,炎魔后裔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
316202,巨力牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,6ec7cf
316203,碧血傀儡,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
316204,烈火魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
316205,金光灵犼,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,82b4b8
316206,万象神机,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
316301,炎魔后裔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
316302,巨力牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,6ec7cf
316303,碧血傀儡,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
316304,烈火魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
316305,金光灵犼,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,82b4b8
316306,万象神机,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
316401,炎魔后裔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
316402,巨力牛魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,6ec7cf
316403,碧血傀儡,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
316404,烈火魔神,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
316405,金光灵犼,CT_Boss,9990003,9990003,,9990003,10000,,,MGT_Single,AGT_Easy,0,0,1,9990003,82b4b8
316406,万象神机,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
317101,双角兽魔,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
317102,独角兽妖,CT_Monster,80010,9980010,,9980010,10000,,,MGT_Single,AGT_Easy,0,0,1,9980010,82b4b8
317103,魅惑人鱼,CT_Monster,80009,9980009,,9980009,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009,82b4b8
317201,嗜血妖灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
317202,苍月鲛,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
317203,水魔兵,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
317301,血衣灵傀,CT_Monster,80022,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
317302,铁翼兽兵,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
317303,钢铠魔像,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
