id,monsterid,name,monster_type,level,hp,mp,minattack,maxattack,mindef,maxdef,hitrate,dodgerate,crit,critresistrate,luckyValue,damageadd,damageless,hurtless,finnaldamageladd,skillid,attacktype,followditance,movedistance,relivetime,attackcd,blood,resistbuff,dietimes,share,effect,autorecoverhp,levelup,speed
573,309108,吞山大圣,2,54,1662500,0,10850,10850,5600,5600,2450,1750,1750,1540,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
574,309109,无间傀儡,1,54,362880,0,7700,7700,3150,3150,1400,1050,1050,980,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
575,309110,道祖傀儡,2,54,1925000,0,11550,11550,6300,6300,2800,2100,2100,1960,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
576,309201,白脸蛟,1,55,225000,0,9000,9000,2250,2250,900,450,450,675,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
577,309202,白脸神蛟,2,55,1125000,0,11250,11250,4500,4500,1800,900,900,1350,0,0,0,0,0,1,1,9999,9999,0,4000,4,1,0,0,,0,0,3
578,309203,毕方,1,55,270000,0,9225,9225,2700,2700,1125,675,675,765,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
579,309204,吞天大圣,2,55,1462500,0,12150,12150,5400,5400,2250,1350,1350,1530,0,0,0,0,0,1,1,9999,9999,0,4000,4,1,0,0,,0,0,3
580,309205,牛首妖,1,55,324000,0,9450,9450,3150,3150,1350,900,900,855,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
581,309206,吞海大圣,2,55,1800000,0,13050,13050,6300,6300,2700,1800,1800,1710,0,0,0,0,0,1,1,9999,9999,0,4000,4,1,0,0,,0,0,3
582,309207,尾苍,1,55,388800,0,9675,9675,3600,3600,1575,1125,1125,990,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
583,309208,吞山大圣,2,55,2137500,0,13950,13950,7200,7200,3150,2250,2250,1980,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
584,309209,无间傀儡,1,55,466560,0,9900,9900,4050,4050,1800,1350,1350,1260,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
585,309210,道祖傀儡,2,55,2475000,0,14850,14850,8100,8100,3600,2700,2700,2520,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
586,309301,白脸蛟,1,56,300000,0,12000,12000,3000,3000,1200,600,600,900,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
587,309302,白脸神蛟,2,56,1500000,0,15000,15000,6000,6000,2400,1200,1200,1800,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
588,309303,毕方,1,56,360000,0,12300,12300,3600,3600,1500,900,900,1020,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
589,309304,吞天大圣,2,56,1950000,0,16200,16200,7200,7200,3000,1800,1800,2040,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
590,309305,牛首妖,1,56,432000,0,12600,12600,4200,4200,1800,1200,1200,1140,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
591,309306,吞海大圣,2,56,2400000,0,17400,17400,8400,8400,3600,2400,2400,2280,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
592,309307,尾苍,1,56,518400,0,12900,12900,4800,4800,2100,1500,1500,1320,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
593,309308,吞山大圣,2,56,2850000,0,18600,18600,9600,9600,4200,3000,3000,2640,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
594,309309,无间傀儡,1,56,622080,0,13200,13200,5400,5400,2400,1800,1800,1680,0,0,0,0,0,1,1,8,0,0,4000,-1,0,0,0,,0,0,3
595,309310,道祖傀儡,2,56,3300000,0,19800,19800,10800,10800,4800,3600,3600,3360,0,0,0,0,0,1,1,9999,9999,0,4000,5,1,0,0,,0,0,3
596,310001,残翼邪龙(防御),2,50,605000,0,15000,15000,21722,21722,823,306,232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
597,310002,蔽日灵乌(闪避),2,50,605000,0,15000,15000,1722,1722,823,500306,232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
598,310003,战天魔熊(暴击),2,50,605000,0,30000,30000,1722,1722,823,306,500232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
599,310004,神威兽王(攻击),2,50,605000,0,35000,35000,1722,1722,823,306,232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
600,310101,残翼邪龙(防御),2,53,949850,0,23550,23550,22704,22704,1292,480,364,942,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
601,310102,蔽日灵乌(闪避),2,53,949850,0,23550,23550,2704,2704,1292,500480,364,942,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
602,310103,战天魔熊(暴击),2,53,949850,0,30000,30000,2704,2704,1292,480,500364,942,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
603,310104,神威兽王(攻击),2,53,949850,0,35000,35000,2704,2704,1292,480,364,942,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
604,310201,残翼邪龙(防御),2,55,1452000,0,36000,36000,24133,24133,1975,734,557,1440,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
605,310202,蔽日灵乌(闪避),2,55,1452000,0,36000,36000,4133,4133,1975,500734,557,1440,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
606,310203,战天魔熊(暴击),2,55,1452000,0,45000,45000,4133,4133,1975,734,500557,1440,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
607,310204,神威兽王(攻击),2,55,1452000,0,55000,55000,4133,4133,1975,734,557,1440,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
608,310301,残翼邪龙(防御),2,57,2075150,0,51450,51450,25907,25907,2823,1050,796,2058,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
609,310302,蔽日灵乌(闪避),2,57,2075150,0,51450,51450,5907,5907,2823,501050,796,2058,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
610,310303,战天魔熊(暴击),2,57,2075150,0,60000,60000,5907,5907,2823,1050,500796,2058,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
611,310304,神威兽王(攻击),2,57,2075150,0,75000,75000,5907,5907,2823,1050,796,2058,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
612,310501,残翼邪龙(防御),2,50,201666,0,7500,7500,21722,21722,823,306,232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
613,310502,蔽日灵乌(闪避),2,50,201666,0,7500,7500,1722,1722,823,500306,232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
614,310503,战天魔熊(暴击),2,50,201666,0,15000,15000,1722,1722,823,306,500232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
615,310504,神威兽王(攻击),2,50,201666,0,17500,17500,1722,1722,823,306,232,600,0,0,0,0,0,1,1,9,0,0,4000,5,0,0,0,,0,0,3
616,310401,攻击,3,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,0,0,0,,0,0,3
617,310402,防御,3,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,0,0,0,,0,0,3
618,310403,韧性,3,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,,0,0,3
619,310404,命中,3,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,,0,0,3
620,311001,金莲力士,1,36,20800,0,1000,1000,600,600,280,120,122,282,0,0,0,0,200,1,1,10,0,0,4000,2,0,0,0,,0,0,3
621,311002,黑莲神卫,1,36,10400,0,1000,1000,600,600,280,120,122,282,0,0,0,0,400,1,1,10,0,0,4000,2,0,0,0,,0,0,3
622,311003,莲池鱼妖,1,36,6240,0,1000,1000,600,600,280,120,122,282,0,0,0,0,200,1,1,6,0,0,4000,2,0,0,0,,0,0,3
623,311101,金莲力士,1,41,62400,0,2094,2094,1800,1800,840,360,366,846,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
624,311102,黑莲神卫,1,41,31200,0,2430,2430,1800,1800,840,360,366,846,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
625,311103,莲池鱼妖,1,41,18720,0,1968,1968,1800,1800,840,360,366,846,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
626,311201,金莲力士,1,45,104000,0,3490,3490,3000,3000,1400,600,610,1410,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
627,311202,黑莲神卫,1,45,52000,0,4050,4050,3000,3000,1400,600,610,1410,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
628,311203,莲池鱼妖,1,45,31200,0,3280,3280,3000,3000,1400,600,610,1410,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
629,311301,金莲力士,1,51,135200,0,4537,4537,3900,3900,1820,780,793,1833,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
630,311302,黑莲神卫,1,51,67600,0,5265,5265,3900,3900,1820,780,793,1833,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
631,311303,莲池鱼妖,1,51,40560,0,4264,4264,3900,3900,1820,780,793,1833,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
632,311401,金莲力士,1,36,10400,0,698,698,600,600,280,120,122,282,0,0,0,0,200,1,1,10,0,0,4000,2,0,0,0,,0,0,3
633,311402,黑莲神卫,1,36,5200,0,810,810,600,600,280,120,122,282,0,0,0,0,400,1,1,10,0,0,4000,2,0,0,0,,0,0,3
634,311403,莲池鱼妖,1,36,3120,0,656,656,600,600,280,120,122,282,0,0,0,0,200,1,1,6,0,0,4000,2,0,0,0,,0,0,3
635,312001,金莲力士,1,36,156000,0,2094,2094,1800,1800,840,360,366,846,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
636,312002,黑莲神卫,1,36,78000,0,2430,2430,1800,1800,840,360,366,846,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
637,312003,莲池鱼妖,1,36,46800,0,1968,1968,1800,1800,840,360,366,846,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
638,312101,金莲力士,1,41,260000,0,3490,3490,3000,3000,1400,600,610,1410,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
639,312102,黑莲神卫,1,41,130000,0,4050,4050,3000,3000,1400,600,610,1410,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
640,312103,莲池鱼妖,1,41,78000,0,3280,3280,3000,3000,1400,600,610,1410,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
641,312201,金莲力士,1,45,338000,0,4537,4537,3900,3900,1820,780,793,1833,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
642,312202,黑莲神卫,1,45,169000,0,5265,5265,3900,3900,1820,780,793,1833,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
643,312203,莲池鱼妖,1,45,101400,0,4264,4264,3900,3900,1820,780,793,1833,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
644,312301,金莲力士,1,51,416000,0,5584,5584,4800,4800,2240,960,976,2256,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
645,312302,黑莲神卫,1,51,208000,0,6480,6480,4800,4800,2240,960,976,2256,0,0,0,0,0,1,1,10,0,0,4000,2,0,0,0,,0,0,3
646,312303,莲池鱼妖,1,51,124800,0,5248,5248,4800,4800,2240,960,976,2256,0,0,0,0,0,1,1,6,0,0,4000,2,0,0,0,,0,0,3
647,313001,冰谷魔王,2,52,607483,0,22049,22049,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
648,313002,冰谷魔王,2,52,607483,0,8264,8264,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
649,313003,冰谷魔王,2,52,607483,0,8264,8264,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
650,313004,冰谷魔王,2,52,607483,0,4589,4589,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
651,313005,冰谷魔王,2,52,607483,0,4589,4589,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
652,313006,冰谷魔王,2,52,607483,0,4589,4589,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
653,313101,冰谷魔王,2,60,868701,0,31530,31530,3924,3924,1953,722,543,1419,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
654,313102,冰谷魔王,2,60,868701,0,11818,11818,3924,3924,1953,722,543,1419,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
655,313103,冰谷魔王,2,60,868701,0,11818,11818,3924,3924,1953,722,543,1419,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
656,313104,冰谷魔王,2,60,868701,0,6562,6562,3924,3924,1953,722,543,1419,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
657,313105,冰谷魔王,2,60,868701,0,6562,6562,3924,3924,1953,722,543,1419,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
658,313106,冰谷魔王,2,60,868701,0,6562,6562,3924,3924,1953,722,543,1419,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
659,313201,冰谷魔王,2,61,1348612,0,48949,48949,6092,6092,3033,1121,844,2202,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
660,313202,冰谷魔王,2,61,1348612,0,18346,18346,6092,6092,3033,1121,844,2202,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
661,313203,冰谷魔王,2,61,1348612,0,18346,18346,6092,6092,3033,1121,844,2202,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
662,313204,冰谷魔王,2,61,1348612,0,10188,10188,6092,6092,3033,1121,844,2202,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
663,313205,冰谷魔王,2,61,1348612,0,10188,10188,6092,6092,3033,1121,844,2202,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
664,313206,冰谷魔王,2,61,1348612,0,10188,10188,6092,6092,3033,1121,844,2202,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
665,313301,冰谷魔王,2,62,1913571,0,69454,69454,8644,8644,4303,1591,1197,3125,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
666,313302,冰谷魔王,2,62,1913571,0,26032,26032,8644,8644,4303,1591,1197,3125,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
667,313303,冰谷魔王,2,62,1913571,0,26032,26032,8644,8644,4303,1591,1197,3125,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
668,313304,冰谷魔王,2,62,1913571,0,14455,14455,8644,8644,4303,1591,1197,3125,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
669,313305,冰谷魔王,2,62,1913571,0,14455,14455,8644,8644,4303,1591,1197,3125,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
670,313306,冰谷魔王,2,62,1913571,0,14455,14455,8644,8644,4303,1591,1197,3125,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
671,313401,冰谷魔王,2,52,202494,0,11024,11024,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
672,313402,冰谷魔王,2,52,202494,0,4132,4132,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
673,313403,冰谷魔王,2,52,202494,0,4132,4132,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
674,313404,冰谷魔王,2,52,202494,0,2294,2294,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
675,313405,冰谷魔王,2,52,202494,0,2294,2294,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
676,313406,冰谷魔王,2,52,202494,0,2294,2294,2744,2744,1366,505,380,992,0,0,0,0,0,1,1,99,0,0,4000,5,0,0,0,,0,0,3
677,314101,冷月斗傀,1,51,74735,0,1552,1552,1348,1348,595,224,175,447,0,0,0,0,78,1,1,12,0,0,4000,2,0,0,0,,0,0,3
678,314102,照日天兵,1,51,24912,0,3725,3725,1348,1348,595,224,175,447,0,0,0,0,186,1,0,2,0,0,4000,2,0,0,0,,0,0,3
679,314103,机关兽,1,51,124559,0,1733,1733,1348,1348,595,224,175,447,0,0,0,0,87,1,1,12,0,0,4000,2,0,0,0,,0,0,3
680,314104,钢兵魔偶,1,51,174382,0,1733,1733,1348,1348,595,224,175,447,0,0,0,0,87,1,1,12,0,0,4000,2,0,0,0,,0,0,3
681,314105,血足死神,2,51,249118,0,5354,5354,1348,1348,595,224,175,447,0,0,0,0,268,1,1,12,0,0,4000,2,0,0,0,,0,0,3
682,314106,照日天兵,1,51,24912,0,3725,3725,1348,1348,595,224,175,447,0,0,0,0,186,1,0,2,0,0,4000,2,0,0,0,,0,0,3
683,314107,照日天兵,1,51,24912,0,3725,3725,1348,1348,595,224,175,447,0,0,0,0,186,1,0,2,0,0,4000,2,0,0,0,,0,0,3
684,314201,冷月斗傀,1,51,156386,0,3248,3248,2821,2821,1245,469,366,935,0,0,0,0,162,1,1,12,0,0,4000,2,0,0,0,,0,0,3
685,314202,照日天兵,1,51,52129,0,7794,7794,2821,2821,1245,469,366,935,0,0,0,0,390,1,0,2,0,0,4000,2,0,0,0,,0,0,3
686,314203,机关兽,1,51,260644,0,3627,3627,2821,2821,1245,469,366,935,0,0,0,0,181,1,1,12,0,0,4000,2,0,0,0,,0,0,3
687,314204,钢兵魔偶,1,51,364901,0,3627,3627,2821,2821,1245,469,366,935,0,0,0,0,181,1,1,12,0,0,4000,2,0,0,0,,0,0,3
688,314205,血足死神,2,51,521287,0,11204,11204,2821,2821,1245,469,366,935,0,0,0,0,560,1,1,12,0,0,4000,2,0,0,0,,0,0,3
689,314206,照日天兵,1,51,52129,0,7794,7794,2821,2821,1245,469,366,935,0,0,0,0,390,1,0,2,0,0,4000,2,0,0,0,,0,0,3
690,314207,照日天兵,1,51,52129,0,7794,7794,2821,2821,1245,469,366,935,0,0,0,0,390,1,0,2,0,0,4000,2,0,0,0,,0,0,3
691,314301,冷月斗傀,1,51,242899,0,5045,5045,4381,4381,1934,728,569,1453,0,0,0,0,252,1,1,12,0,0,4000,2,0,0,0,,0,0,3
692,314302,照日天兵,1,51,80966,0,12106,12106,4381,4381,1934,728,569,1453,0,0,0,0,605,1,0,2,0,0,4000,2,0,0,0,,0,0,3
693,314303,机关兽,1,51,404832,0,5634,5634,4381,4381,1934,728,569,1453,0,0,0,0,282,1,1,12,0,0,4000,2,0,0,0,,0,0,3
694,314304,钢兵魔偶,1,51,566765,0,5634,5634,4381,4381,1934,728,569,1453,0,0,0,0,282,1,1,12,0,0,4000,2,0,0,0,,0,0,3
695,314305,血足死神,2,51,809664,0,17402,17402,4381,4381,1934,728,569,1453,0,0,0,0,870,1,1,12,0,0,4000,2,0,0,0,,0,0,3
696,314306,照日天兵,1,51,80966,0,12106,12106,4381,4381,1934,728,569,1453,0,0,0,0,605,1,0,2,0,0,4000,2,0,0,0,,0,0,3
697,314307,照日天兵,1,51,80966,0,12106,12106,4381,4381,1934,728,569,1453,0,0,0,0,605,1,0,2,0,0,4000,2,0,0,0,,0,0,3
698,314401,冷月斗傀,1,51,363686,0,7553,7553,6560,6560,2895,1090,852,2175,0,0,0,0,378,1,1,12,0,0,4000,2,0,0,0,,0,0,3
699,314402,照日天兵,1,51,121229,0,18126,18126,6560,6560,2895,1090,852,2175,0,0,0,0,906,1,0,2,0,0,4000,2,0,0,0,,0,0,3
700,314403,机关兽,1,51,606144,0,8434,8434,6560,6560,2895,1090,852,2175,0,0,0,0,422,1,1,12,0,0,4000,2,0,0,0,,0,0,3
701,314404,钢兵魔偶,1,51,848601,0,8434,8434,6560,6560,2895,1090,852,2175,0,0,0,0,422,1,1,12,0,0,4000,2,0,0,0,,0,0,3
702,314405,血足死神,2,51,1212287,0,26056,26056,6560,6560,2895,1090,852,2175,0,0,0,0,1303,1,1,12,0,0,4000,2,0,0,0,,0,0,3
703,314406,照日天兵,1,51,121229,0,18126,18126,6560,6560,2895,1090,852,2175,0,0,0,0,906,1,0,2,0,0,4000,2,0,0,0,,0,0,3
704,314407,照日天兵,1,51,121229,0,18126,18126,6560,6560,2895,1090,852,2175,0,0,0,0,906,1,0,2,0,0,4000,2,0,0,0,,0,0,3
705,314501,青皮妖,1,51,270031,0,5608,5608,4871,4871,2150,809,632,1615,0,0,0,0,280,1,1,12,0,0,4000,2,0,0,0,,0,0,3
706,314502,赤血魔,1,51,90010,0,13458,13458,4871,4871,2150,809,632,1615,0,0,0,0,673,1,0,2,0,0,4000,2,0,0,0,,0,0,3
707,314503,钩镰鬼鲛,1,51,450051,0,6262,6262,4871,4871,2150,809,632,1615,0,0,0,0,313,1,1,12,0,0,4000,2,0,0,0,,0,0,3
708,314504,巨斧牛魔,1,51,630071,0,6262,6262,4871,4871,2150,809,632,1615,0,0,0,0,313,1,1,12,0,0,4000,2,0,0,0,,0,0,3
709,314505,斩天魔神,2,51,900101,0,19346,19346,4871,4871,2150,809,632,1615,0,0,0,0,967,1,1,12,0,0,4000,2,0,0,0,,0,0,3
710,314506,赤血魔,1,51,90010,0,13458,13458,4871,4871,2150,809,632,1615,0,0,0,0,673,1,0,2,0,0,4000,2,0,0,0,,0,0,3
711,314507,赤血魔,1,51,90010,0,13458,13458,4871,4871,2150,809,632,1615,0,0,0,0,673,1,0,2,0,0,4000,2,0,0,0,,0,0,3
712,314601,青皮妖,1,51,431218,0,8956,8956,7778,7778,3433,1292,1010,2579,0,0,0,0,448,1,1,12,0,0,4000,2,0,0,0,,0,0,3
713,314602,赤血魔,1,51,143739,0,21492,21492,7778,7778,3433,1292,1010,2579,0,0,0,0,1075,1,0,2,0,0,4000,2,0,0,0,,0,0,3
714,314603,钩镰鬼鲛,1,51,718697,0,10001,10001,7778,7778,3433,1292,1010,2579,0,0,0,0,500,1,1,12,0,0,4000,2,0,0,0,,0,0,3
715,314604,巨斧牛魔,1,51,1006176,0,10001,10001,7778,7778,3433,1292,1010,2579,0,0,0,0,500,1,1,12,0,0,4000,2,0,0,0,,0,0,3
716,314605,斩天魔神,2,51,1437394,0,30893,30893,7778,7778,3433,1292,1010,2579,0,0,0,0,1545,1,1,12,0,0,4000,2,0,0,0,,0,0,3
717,314606,赤血魔,1,51,143739,0,21492,21492,7778,7778,3433,1292,1010,2579,0,0,0,0,1075,1,0,2,0,0,4000,2,0,0,0,,0,0,3
718,314607,赤血魔,1,51,143739,0,21492,21492,7778,7778,3433,1292,1010,2579,0,0,0,0,1075,1,0,2,0,0,4000,2,0,0,0,,0,0,3
719,314701,青皮妖,1,51,584259,0,12134,12134,10538,10538,4652,1751,1368,3495,0,0,0,0,607,1,1,12,0,0,4000,2,0,0,0,,0,0,3
720,314702,赤血魔,1,51,194753,0,29119,29119,10538,10538,4652,1751,1368,3495,0,0,0,0,1456,1,0,2,0,0,4000,2,0,0,0,,0,0,3
721,314703,钩镰鬼鲛,1,51,973765,0,13550,13550,10538,10538,4652,1751,1368,3495,0,0,0,0,678,1,1,12,0,0,4000,2,0,0,0,,0,0,3
722,314704,巨斧牛魔,1,51,1363271,0,13550,13550,10538,10538,4652,1751,1368,3495,0,0,0,0,678,1,1,12,0,0,4000,2,0,0,0,,0,0,3
723,314705,斩天魔神,2,51,1947530,0,41858,41858,10538,10538,4652,1751,1368,3495,0,0,0,0,2093,1,1,12,0,0,4000,2,0,0,0,,0,0,3
724,314706,赤血魔,1,51,194753,0,29119,29119,10538,10538,4652,1751,1368,3495,0,0,0,0,1456,1,0,2,0,0,4000,2,0,0,0,,0,0,3
725,314707,赤血魔,1,51,194753,0,29119,29119,10538,10538,4652,1751,1368,3495,0,0,0,0,1456,1,0,2,0,0,4000,2,0,0,0,,0,0,3
726,314801,青皮妖,1,51,797554,0,16564,16564,14385,14385,6350,2390,1868,4770,0,0,0,0,828,1,1,12,0,0,4000,2,0,0,0,,0,0,3
727,314802,赤血魔,1,51,265851,0,39750,39750,14385,14385,6350,2390,1868,4770,0,0,0,0,1988,1,0,2,0,0,4000,2,0,0,0,,0,0,3
728,314803,钩镰鬼鲛,1,51,1329256,0,18497,18497,14385,14385,6350,2390,1868,4770,0,0,0,0,925,1,1,12,0,0,4000,2,0,0,0,,0,0,3
729,314804,巨斧牛魔,1,51,1860958,0,18497,18497,14385,14385,6350,2390,1868,4770,0,0,0,0,925,1,1,12,0,0,4000,2,0,0,0,,0,0,3
730,314805,斩天魔神,2,51,2658512,0,57139,57139,14385,14385,6350,2390,1868,4770,0,0,0,0,2857,1,1,12,0,0,4000,2,0,0,0,,0,0,3
731,314806,赤血魔,1,51,265851,0,39750,39750,14385,14385,6350,2390,1868,4770,0,0,0,0,1988,1,0,2,0,0,4000,2,0,0,0,,0,0,3
732,314807,赤血魔,1,51,265851,0,39750,39750,14385,14385,6350,2390,1868,4770,0,0,0,0,1988,1,0,2,0,0,4000,2,0,0,0,,0,0,3
733,315101,黑豹,1,51,42350,0,1484,1484,1348,1348,595,224,175,447,0,0,0,0,74,1,1,15,0,0,4000,2,0,0,0,,0,0,3
734,315102,三尾,1,51,42350,0,1484,1484,1348,1348,595,224,175,447,0,0,0,0,74,1,1,15,0,0,4000,2,0,0,0,,0,0,3
735,315103,火雀,1,51,42350,0,1484,1484,1348,1348,595,224,175,447,0,0,0,0,74,1,1,15,0,0,4000,2,0,0,0,,0,0,3
736,315104,灵猿,1,51,42350,0,1484,1484,1348,1348,595,224,175,447,0,0,0,0,74,1,1,15,0,0,4000,2,0,0,0,,0,0,3
737,315105,狂野巨犀,2,51,95288,0,4947,4947,1348,1348,595,224,175,447,0,0,0,0,247,1,1,15,0,0,4000,2,0,0,0,,0,0,3
738,315106,金角兽王,2,51,127050,0,6169,6169,1348,1348,595,224,175,447,0,0,0,0,308,1,1,15,0,0,4000,2,0,0,0,,0,0,3
739,315107,北海龙龟,2,51,158813,0,7391,7391,1348,1348,595,224,175,447,0,0,0,0,370,1,1,15,0,0,4000,2,0,0,0,,0,0,3
740,315201,黑豹,1,51,82723,0,2899,2899,2633,2633,1162,438,342,873,0,0,0,0,145,1,1,15,0,0,4000,2,0,0,0,,0,0,3
741,315202,三尾,1,51,82723,0,2899,2899,2633,2633,1162,438,342,873,0,0,0,0,145,1,1,15,0,0,4000,2,0,0,0,,0,0,3
