id,profession,equipid,equipsuit,equipplace,hp,minAttack,maxAttack,minDef,maxDef,strengthmax,kind,fire,ice,poison,dark,wind,resistance,atk_percent
1685,1,144162410,2,12,0,497,1159,0,0,32,1,0,0,0,0,0,0,0
1686,1,145151410,1,1,0,0,0,155,362,32,1,0,0,0,0,0,0,0
1687,1,145152410,1,2,15525,0,0,186,435,32,1,0,0,0,0,0,0,0
1688,1,145153410,1,3,7763,0,0,93,217,32,1,0,0,0,0,0,0,0
1689,1,145154410,2,4,0,248,580,0,0,32,1,0,0,0,0,0,0,0
1690,1,145155410,1,5,15525,0,0,0,0,32,1,0,0,0,0,0,0,0
1691,1,145156410,1,6,12938,0,0,0,0,32,1,0,0,0,0,0,0,0
1692,1,145157410,1,7,0,0,0,186,435,32,1,0,0,0,0,0,0,0
1693,1,145158410,2,8,0,217,507,0,0,32,1,0,0,0,0,0,0,0
1694,1,145159410,2,9,0,186,435,0,0,32,1,0,0,0,0,0,0,0
1695,1,145160410,2,10,0,186,435,0,0,32,1,0,0,0,0,0,0,0
1696,1,145161410,2,11,0,466,1087,0,0,32,1,0,0,0,0,0,0,0
1697,1,145162410,2,12,0,248,580,0,0,32,1,0,0,0,0,0,0,0
1698,2,141151510,1,1,0,0,0,1614,3767,32,1,0,0,0,0,0,0,0
1699,2,141152510,1,2,161460,0,0,1937,4520,32,1,0,0,0,0,0,0,0
1700,2,141153510,1,3,80730,0,0,968,2260,32,1,0,0,0,0,0,0,0
1701,2,141154510,2,4,0,2583,6027,0,0,32,1,0,0,0,0,0,0,0
1702,2,141155510,1,5,161460,0,0,0,0,32,1,0,0,0,0,0,0,0
1703,2,141156510,1,6,134550,0,0,0,0,32,1,0,0,0,0,0,0,0
1704,2,141157510,1,7,0,0,0,1937,4520,32,1,0,0,0,0,0,0,0
1705,2,141158510,2,8,0,2260,5274,0,0,32,1,0,0,0,0,0,0,0
1706,2,141159510,2,9,0,1937,4520,0,0,32,1,0,0,0,0,0,0,0
1707,2,141160510,2,10,0,1937,4520,0,0,32,1,0,0,0,0,0,0,0
1708,2,141161510,2,11,0,4843,11302,0,0,32,1,0,0,0,0,0,0,0
1709,2,141162510,2,12,0,2583,6027,0,0,32,1,0,0,0,0,0,0,0
1710,2,142151510,1,1,0,0,0,1242,2898,32,1,0,0,0,0,0,0,0
1711,2,142152510,1,2,124200,0,0,1490,3477,32,1,0,0,0,0,0,0,0
1712,2,142153510,1,3,62100,0,0,745,1738,32,1,0,0,0,0,0,0,0
1713,2,142154510,2,4,0,1987,4636,0,0,32,1,0,0,0,0,0,0,0
1714,2,142155510,1,5,124200,0,0,0,0,32,1,0,0,0,0,0,0,0
1715,2,142156510,1,6,103500,0,0,0,0,32,1,0,0,0,0,0,0,0
1716,2,142157510,1,7,0,0,0,1490,3477,32,1,0,0,0,0,0,0,0
1717,2,142158510,2,8,0,1738,4057,0,0,32,1,0,0,0,0,0,0,0
1718,2,142159510,2,9,0,1490,3477,0,0,32,1,0,0,0,0,0,0,0
1719,2,142160510,2,10,0,1490,3477,0,0,32,1,0,0,0,0,0,0,0
1720,2,142161510,2,11,0,3726,8694,0,0,32,1,0,0,0,0,0,0,0
1721,2,142162510,2,12,0,1987,4636,0,0,32,1,0,0,0,0,0,0,0
1722,2,143151510,1,1,0,0,0,724,1689,32,1,0,0,0,0,0,0,0
1723,2,143152510,1,2,72450,0,0,869,2028,32,1,0,0,0,0,0,0,0
1724,2,143153510,1,3,36225,0,0,434,1013,32,1,0,0,0,0,0,0,0
1725,2,143154510,2,4,0,1159,2704,0,0,32,1,0,0,0,0,0,0,0
1726,2,143155510,1,5,72450,0,0,0,0,32,1,0,0,0,0,0,0,0
1727,2,143156510,1,6,60375,0,0,0,0,32,1,0,0,0,0,0,0,0
1728,2,143157510,1,7,0,0,0,869,2028,32,1,0,0,0,0,0,0,0
1729,2,143158510,2,8,0,1014,2366,0,0,32,1,0,0,0,0,0,0,0
1730,2,143159510,2,9,0,869,2028,0,0,32,1,0,0,0,0,0,0,0
1731,2,143160510,2,10,0,869,2028,0,0,32,1,0,0,0,0,0,0,0
1732,2,143161510,2,11,0,2173,5070,0,0,32,1,0,0,0,0,0,0,0
1733,2,143162510,2,12,0,1159,2704,0,0,32,1,0,0,0,0,0,0,0
1734,2,144151510,1,1,0,0,0,311,725,32,1,0,0,0,0,0,0,0
1735,2,144152510,1,2,31050,0,0,373,869,32,1,0,0,0,0,0,0,0
1736,2,144153510,1,3,15525,0,0,186,435,32,1,0,0,0,0,0,0,0
1737,2,144154510,2,4,0,497,1159,0,0,32,1,0,0,0,0,0,0,0
1738,2,144155510,1,5,31050,0,0,0,0,32,1,0,0,0,0,0,0,0
1739,2,144156510,1,6,25875,0,0,0,0,32,1,0,0,0,0,0,0,0
1740,2,144157510,1,7,0,0,0,373,869,32,1,0,0,0,0,0,0,0
1741,2,144158510,2,8,0,435,1014,0,0,32,1,0,0,0,0,0,0,0
1742,2,144159510,2,9,0,373,869,0,0,32,1,0,0,0,0,0,0,0
1743,2,144160510,2,10,0,373,869,0,0,32,1,0,0,0,0,0,0,0
1744,2,144161510,2,11,0,932,2174,0,0,32,1,0,0,0,0,0,0,0
1745,2,144162510,2,12,0,497,1159,0,0,32,1,0,0,0,0,0,0,0
1746,2,145151510,1,1,0,0,0,155,362,32,1,0,0,0,0,0,0,0
1747,2,145152510,1,2,15525,0,0,186,435,32,1,0,0,0,0,0,0,0
1748,2,145153510,1,3,7763,0,0,93,217,32,1,0,0,0,0,0,0,0
1749,2,145154510,2,4,0,248,580,0,0,32,1,0,0,0,0,0,0,0
1750,2,145155510,1,5,15525,0,0,0,0,32,1,0,0,0,0,0,0,0
1751,2,145156510,1,6,12938,0,0,0,0,32,1,0,0,0,0,0,0,0
1752,2,145157510,1,7,0,0,0,186,435,32,1,0,0,0,0,0,0,0
1753,2,145158510,2,8,0,217,507,0,0,32,1,0,0,0,0,0,0,0
1754,2,145159510,2,9,0,186,435,0,0,32,1,0,0,0,0,0,0,0
1755,2,145160510,2,10,0,186,435,0,0,32,1,0,0,0,0,0,0,0
1756,2,145161510,2,11,0,466,1087,0,0,32,1,0,0,0,0,0,0,0
1757,2,145162510,2,12,0,248,580,0,0,32,1,0,0,0,0,0,0,0
1758,3,141151610,1,1,0,0,0,1614,3767,32,1,0,0,0,0,0,0,0
1759,3,141152610,1,2,161460,0,0,1937,4520,32,1,0,0,0,0,0,0,0
1760,3,141153610,1,3,80730,0,0,968,2260,32,1,0,0,0,0,0,0,0
1761,3,141154610,2,4,0,2583,6027,0,0,32,1,0,0,0,0,0,0,0
1762,3,141155610,1,5,161460,0,0,0,0,32,1,0,0,0,0,0,0,0
1763,3,141156610,1,6,134550,0,0,0,0,32,1,0,0,0,0,0,0,0
1764,3,141157610,1,7,0,0,0,1937,4520,32,1,0,0,0,0,0,0,0
1765,3,141158610,2,8,0,2260,5274,0,0,32,1,0,0,0,0,0,0,0
1766,3,141159610,2,9,0,1937,4520,0,0,32,1,0,0,0,0,0,0,0
1767,3,141160610,2,10,0,1937,4520,0,0,32,1,0,0,0,0,0,0,0
1768,3,141161610,2,11,0,4843,11302,0,0,32,1,0,0,0,0,0,0,0
1769,3,141162610,2,12,0,2583,6027,0,0,32,1,0,0,0,0,0,0,0
1770,3,142151610,1,1,0,0,0,1242,2898,32,1,0,0,0,0,0,0,0
1771,3,142152610,1,2,124200,0,0,1490,3477,32,1,0,0,0,0,0,0,0
1772,3,142153610,1,3,62100,0,0,745,1738,32,1,0,0,0,0,0,0,0
1773,3,142154610,2,4,0,1987,4636,0,0,32,1,0,0,0,0,0,0,0
1774,3,142155610,1,5,124200,0,0,0,0,32,1,0,0,0,0,0,0,0
1775,3,142156610,1,6,103500,0,0,0,0,32,1,0,0,0,0,0,0,0
1776,3,142157610,1,7,0,0,0,1490,3477,32,1,0,0,0,0,0,0,0
1777,3,142158610,2,8,0,1738,4057,0,0,32,1,0,0,0,0,0,0,0
1778,3,142159610,2,9,0,1490,3477,0,0,32,1,0,0,0,0,0,0,0
1779,3,142160610,2,10,0,1490,3477,0,0,32,1,0,0,0,0,0,0,0
1780,3,142161610,2,11,0,3726,8694,0,0,32,1,0,0,0,0,0,0,0
1781,3,142162610,2,12,0,1987,4636,0,0,32,1,0,0,0,0,0,0,0
1782,3,143151610,1,1,0,0,0,724,1689,32,1,0,0,0,0,0,0,0
1783,3,143152610,1,2,72450,0,0,869,2028,32,1,0,0,0,0,0,0,0
1784,3,143153610,1,3,36225,0,0,434,1013,32,1,0,0,0,0,0,0,0
1785,3,143154610,2,4,0,1159,2704,0,0,32,1,0,0,0,0,0,0,0
1786,3,143155610,1,5,72450,0,0,0,0,32,1,0,0,0,0,0,0,0
1787,3,143156610,1,6,60375,0,0,0,0,32,1,0,0,0,0,0,0,0
1788,3,143157610,1,7,0,0,0,869,2028,32,1,0,0,0,0,0,0,0
1789,3,143158610,2,8,0,1014,2366,0,0,32,1,0,0,0,0,0,0,0
1790,3,143159610,2,9,0,869,2028,0,0,32,1,0,0,0,0,0,0,0
1791,3,143160610,2,10,0,869,2028,0,0,32,1,0,0,0,0,0,0,0
1792,3,143161610,2,11,0,2173,5070,0,0,32,1,0,0,0,0,0,0,0
1793,3,143162610,2,12,0,1159,2704,0,0,32,1,0,0,0,0,0,0,0
1794,3,144151610,1,1,0,0,0,311,725,32,1,0,0,0,0,0,0,0
1795,3,144152610,1,2,31050,0,0,373,869,32,1,0,0,0,0,0,0,0
1796,3,144153610,1,3,15525,0,0,186,435,32,1,0,0,0,0,0,0,0
1797,3,144154610,2,4,0,497,1159,0,0,32,1,0,0,0,0,0,0,0
1798,3,144155610,1,5,31050,0,0,0,0,32,1,0,0,0,0,0,0,0
1799,3,144156610,1,6,25875,0,0,0,0,32,1,0,0,0,0,0,0,0
1800,3,144157610,1,7,0,0,0,373,869,32,1,0,0,0,0,0,0,0
1801,3,144158610,2,8,0,435,1014,0,0,32,1,0,0,0,0,0,0,0
1802,3,144159610,2,9,0,373,869,0,0,32,1,0,0,0,0,0,0,0
1803,3,144160610,2,10,0,373,869,0,0,32,1,0,0,0,0,0,0,0
1804,3,144161610,2,11,0,932,2174,0,0,32,1,0,0,0,0,0,0,0
1805,3,144162610,2,12,0,497,1159,0,0,32,1,0,0,0,0,0,0,0
1806,3,145151610,1,1,0,0,0,155,362,32,1,0,0,0,0,0,0,0
1807,3,145152610,1,2,15525,0,0,186,435,32,1,0,0,0,0,0,0,0
1808,3,145153610,1,3,7763,0,0,93,217,32,1,0,0,0,0,0,0,0
1809,3,145154610,2,4,0,248,580,0,0,32,1,0,0,0,0,0,0,0
1810,3,145155610,1,5,15525,0,0,0,0,32,1,0,0,0,0,0,0,0
1811,3,145156610,1,6,12938,0,0,0,0,32,1,0,0,0,0,0,0,0
1812,3,145157610,1,7,0,0,0,186,435,32,1,0,0,0,0,0,0,0
1813,3,145158610,2,8,0,217,507,0,0,32,1,0,0,0,0,0,0,0
1814,3,145159610,2,9,0,186,435,0,0,32,1,0,0,0,0,0,0,0
1815,3,145160610,2,10,0,186,435,0,0,32,1,0,0,0,0,0,0,0
1816,3,145161610,2,11,0,466,1087,0,0,32,1,0,0,0,0,0,0,0
1817,3,145162610,2,12,0,248,580,0,0,32,1,0,0,0,0,0,0,0
1818,1,141151420,1,1,0,0,0,1856,4332,32,1,0,0,0,0,0,0,0
1819,1,141152420,1,2,185679,0,0,2228,5198,32,1,0,0,0,0,0,0,0
1820,1,141153420,1,3,92840,0,0,1113,2599,32,1,0,0,0,0,0,0,0
1821,1,141154420,2,4,0,2970,6931,0,0,32,1,0,0,0,0,0,0,0
1822,1,141155420,1,5,185679,0,0,0,0,32,1,0,0,0,0,0,0,0
1823,1,141156420,1,6,154733,0,0,0,0,32,1,0,0,0,0,0,0,0
1824,1,141157420,1,7,0,0,0,2228,5198,32,1,0,0,0,0,0,0,0
1825,1,141158420,2,8,0,2599,6065,0,0,32,1,0,0,0,0,0,0,0
1826,1,141159420,2,9,0,2228,5198,0,0,32,1,0,0,0,0,0,0,0
1827,1,141160420,2,10,0,2228,5198,0,0,32,1,0,0,0,0,0,0,0
1828,1,141161420,2,11,0,5569,12997,0,0,32,1,0,0,0,0,0,0,0
1829,1,141162420,2,12,0,2970,6931,0,0,32,1,0,0,0,0,0,0,0
1830,1,142151420,1,1,0,0,0,1428,3333,32,1,0,0,0,0,0,0,0
1831,1,142152420,1,2,142830,0,0,1714,3999,32,1,0,0,0,0,0,0,0
1832,1,142153420,1,3,71415,0,0,857,1999,32,1,0,0,0,0,0,0,0
1833,1,142154420,2,4,0,2285,5331,0,0,32,1,0,0,0,0,0,0,0
1834,1,142155420,1,5,142830,0,0,0,0,32,1,0,0,0,0,0,0,0
1835,1,142156420,1,6,119025,0,0,0,0,32,1,0,0,0,0,0,0,0
1836,1,142157420,1,7,0,0,0,1714,3999,32,1,0,0,0,0,0,0,0
1837,1,142158420,2,8,0,1999,4666,0,0,32,1,0,0,0,0,0,0,0
1838,1,142159420,2,9,0,1714,3999,0,0,32,1,0,0,0,0,0,0,0
1839,1,142160420,2,10,0,1714,3999,0,0,32,1,0,0,0,0,0,0,0
1840,1,142161420,2,11,0,4285,9998,0,0,32,1,0,0,0,0,0,0,0
1841,1,142162420,2,12,0,2285,5331,0,0,32,1,0,0,0,0,0,0,0
1842,1,143151420,1,1,0,0,0,833,1942,32,1,0,0,0,0,0,0,0
1843,1,143152420,1,2,83318,0,0,999,2332,32,1,0,0,0,0,0,0,0
1844,1,143153420,1,3,41659,0,0,499,1165,32,1,0,0,0,0,0,0,0
1845,1,143154420,2,4,0,1333,3110,0,0,32,1,0,0,0,0,0,0,0
1846,1,143155420,1,5,83318,0,0,0,0,32,1,0,0,0,0,0,0,0
1847,1,143156420,1,6,69431,0,0,0,0,32,1,0,0,0,0,0,0,0
1848,1,143157420,1,7,0,0,0,999,2332,32,1,0,0,0,0,0,0,0
1849,1,143158420,2,8,0,1166,2721,0,0,32,1,0,0,0,0,0,0,0
1850,1,143159420,2,9,0,999,2332,0,0,32,1,0,0,0,0,0,0,0
1851,1,143160420,2,10,0,999,2332,0,0,32,1,0,0,0,0,0,0,0
1852,1,143161420,2,11,0,2499,5831,0,0,32,1,0,0,0,0,0,0,0
1853,1,143162420,2,12,0,1333,3110,0,0,32,1,0,0,0,0,0,0,0
1854,1,144151420,1,1,0,0,0,357,833,32,1,0,0,0,0,0,0,0
1855,1,144152420,1,2,35708,0,0,428,1000,32,1,0,0,0,0,0,0,0
1856,1,144153420,1,3,17854,0,0,214,500,32,1,0,0,0,0,0,0,0
1857,1,144154420,2,4,0,571,1333,0,0,32,1,0,0,0,0,0,0,0
1858,1,144155420,1,5,35708,0,0,0,0,32,1,0,0,0,0,0,0,0
1859,1,144156420,1,6,29756,0,0,0,0,32,1,0,0,0,0,0,0,0
1860,1,144157420,1,7,0,0,0,428,1000,32,1,0,0,0,0,0,0,0
1861,1,144158420,2,8,0,500,1166,0,0,32,1,0,0,0,0,0,0,0
1862,1,144159420,2,9,0,428,1000,0,0,32,1,0,0,0,0,0,0,0
1863,1,144160420,2,10,0,428,1000,0,0,32,1,0,0,0,0,0,0,0
1864,1,144161420,2,11,0,1071,2500,0,0,32,1,0,0,0,0,0,0,0
1865,1,144162420,2,12,0,571,1333,0,0,32,1,0,0,0,0,0,0,0
1866,1,145151420,1,1,0,0,0,179,417,32,1,0,0,0,0,0,0,0
1867,1,145152420,1,2,17854,0,0,214,500,32,1,0,0,0,0,0,0,0
1868,1,145153420,1,3,8927,0,0,107,250,32,1,0,0,0,0,0,0,0
1869,1,145154420,2,4,0,286,667,0,0,32,1,0,0,0,0,0,0,0
1870,1,145155420,1,5,17854,0,0,0,0,32,1,0,0,0,0,0,0,0
1871,1,145156420,1,6,14878,0,0,0,0,32,1,0,0,0,0,0,0,0
1872,1,145157420,1,7,0,0,0,214,500,32,1,0,0,0,0,0,0,0
1873,1,145158420,2,8,0,250,583,0,0,32,1,0,0,0,0,0,0,0
1874,1,145159420,2,9,0,214,500,0,0,32,1,0,0,0,0,0,0,0
1875,1,145160420,2,10,0,214,500,0,0,32,1,0,0,0,0,0,0,0
1876,1,145161420,2,11,0,536,1250,0,0,32,1,0,0,0,0,0,0,0
1877,1,145162420,2,12,0,286,667,0,0,32,1,0,0,0,0,0,0,0
1878,2,141151520,1,1,0,0,0,1856,4332,32,1,0,0,0,0,0,0,0
1879,2,141152520,1,2,185679,0,0,2228,5198,32,1,0,0,0,0,0,0,0
1880,2,141153520,1,3,92840,0,0,1113,2599,32,1,0,0,0,0,0,0,0
1881,2,141154520,2,4,0,2970,6931,0,0,32,1,0,0,0,0,0,0,0
1882,2,141155520,1,5,185679,0,0,0,0,32,1,0,0,0,0,0,0,0
1883,2,141156520,1,6,154733,0,0,0,0,32,1,0,0,0,0,0,0,0
1884,2,141157520,1,7,0,0,0,2228,5198,32,1,0,0,0,0,0,0,0
1885,2,141158520,2,8,0,2599,6065,0,0,32,1,0,0,0,0,0,0,0
1886,2,141159520,2,9,0,2228,5198,0,0,32,1,0,0,0,0,0,0,0
1887,2,141160520,2,10,0,2228,5198,0,0,32,1,0,0,0,0,0,0,0
1888,2,141161520,2,11,0,5569,12997,0,0,32,1,0,0,0,0,0,0,0
1889,2,141162520,2,12,0,2970,6931,0,0,32,1,0,0,0,0,0,0,0
1890,2,142151520,1,1,0,0,0,1428,3333,32,1,0,0,0,0,0,0,0
1891,2,142152520,1,2,142830,0,0,1714,3999,32,1,0,0,0,0,0,0,0
1892,2,142153520,1,3,71415,0,0,857,1999,32,1,0,0,0,0,0,0,0
1893,2,142154520,2,4,0,2285,5331,0,0,32,1,0,0,0,0,0,0,0
1894,2,142155520,1,5,142830,0,0,0,0,32,1,0,0,0,0,0,0,0
1895,2,142156520,1,6,119025,0,0,0,0,32,1,0,0,0,0,0,0,0
1896,2,142157520,1,7,0,0,0,1714,3999,32,1,0,0,0,0,0,0,0
1897,2,142158520,2,8,0,1999,4666,0,0,32,1,0,0,0,0,0,0,0
1898,2,142159520,2,9,0,1714,3999,0,0,32,1,0,0,0,0,0,0,0
1899,2,142160520,2,10,0,1714,3999,0,0,32,1,0,0,0,0,0,0,0
1900,2,142161520,2,11,0,4285,9998,0,0,32,1,0,0,0,0,0,0,0
1901,2,142162520,2,12,0,2285,5331,0,0,32,1,0,0,0,0,0,0,0
1902,2,143151520,1,1,0,0,0,833,1942,32,1,0,0,0,0,0,0,0
1903,2,143152520,1,2,83318,0,0,999,2332,32,1,0,0,0,0,0,0,0
1904,2,143153520,1,3,41659,0,0,499,1165,32,1,0,0,0,0,0,0,0
1905,2,143154520,2,4,0,1333,3110,0,0,32,1,0,0,0,0,0,0,0
1906,2,143155520,1,5,83318,0,0,0,0,32,1,0,0,0,0,0,0,0
1907,2,143156520,1,6,69431,0,0,0,0,32,1,0,0,0,0,0,0,0
1908,2,143157520,1,7,0,0,0,999,2332,32,1,0,0,0,0,0,0,0
1909,2,143158520,2,8,0,1166,2721,0,0,32,1,0,0,0,0,0,0,0
1910,2,143159520,2,9,0,999,2332,0,0,32,1,0,0,0,0,0,0,0
1911,2,143160520,2,10,0,999,2332,0,0,32,1,0,0,0,0,0,0,0
1912,2,143161520,2,11,0,2499,5831,0,0,32,1,0,0,0,0,0,0,0
1913,2,143162520,2,12,0,1333,3110,0,0,32,1,0,0,0,0,0,0,0
1914,2,144151520,1,1,0,0,0,357,833,32,1,0,0,0,0,0,0,0
1915,2,144152520,1,2,35708,0,0,428,1000,32,1,0,0,0,0,0,0,0
1916,2,144153520,1,3,17854,0,0,214,500,32,1,0,0,0,0,0,0,0
1917,2,144154520,2,4,0,571,1333,0,0,32,1,0,0,0,0,0,0,0
1918,2,144155520,1,5,35708,0,0,0,0,32,1,0,0,0,0,0,0,0
1919,2,144156520,1,6,29756,0,0,0,0,32,1,0,0,0,0,0,0,0
1920,2,144157520,1,7,0,0,0,428,1000,32,1,0,0,0,0,0,0,0
1921,2,144158520,2,8,0,500,1166,0,0,32,1,0,0,0,0,0,0,0
1922,2,144159520,2,9,0,428,1000,0,0,32,1,0,0,0,0,0,0,0
1923,2,144160520,2,10,0,428,1000,0,0,32,1,0,0,0,0,0,0,0
1924,2,144161520,2,11,0,1071,2500,0,0,32,1,0,0,0,0,0,0,0
1925,2,144162520,2,12,0,571,1333,0,0,32,1,0,0,0,0,0,0,0
1926,2,145151520,1,1,0,0,0,179,417,32,1,0,0,0,0,0,0,0
1927,2,145152520,1,2,17854,0,0,214,500,32,1,0,0,0,0,0,0,0
1928,2,145153520,1,3,8927,0,0,107,250,32,1,0,0,0,0,0,0,0
1929,2,145154520,2,4,0,286,667,0,0,32,1,0,0,0,0,0,0,0
1930,2,145155520,1,5,17854,0,0,0,0,32,1,0,0,0,0,0,0,0
1931,2,145156520,1,6,14878,0,0,0,0,32,1,0,0,0,0,0,0,0
1932,2,145157520,1,7,0,0,0,214,500,32,1,0,0,0,0,0,0,0
1933,2,145158520,2,8,0,250,583,0,0,32,1,0,0,0,0,0,0,0
1934,2,145159520,2,9,0,214,500,0,0,32,1,0,0,0,0,0,0,0
1935,2,145160520,2,10,0,214,500,0,0,32,1,0,0,0,0,0,0,0
1936,2,145161520,2,11,0,536,1250,0,0,32,1,0,0,0,0,0,0,0
1937,2,145162520,2,12,0,286,667,0,0,32,1,0,0,0,0,0,0,0
1938,3,141151620,1,1,0,0,0,1856,4332,32,1,0,0,0,0,0,0,0
1939,3,141152620,1,2,185679,0,0,2228,5198,32,1,0,0,0,0,0,0,0
1940,3,141153620,1,3,92840,0,0,1113,2599,32,1,0,0,0,0,0,0,0
1941,3,141154620,2,4,0,2970,6931,0,0,32,1,0,0,0,0,0,0,0
1942,3,141155620,1,5,185679,0,0,0,0,32,1,0,0,0,0,0,0,0
1943,3,141156620,1,6,154733,0,0,0,0,32,1,0,0,0,0,0,0,0
1944,3,141157620,1,7,0,0,0,2228,5198,32,1,0,0,0,0,0,0,0
1945,3,141158620,2,8,0,2599,6065,0,0,32,1,0,0,0,0,0,0,0
1946,3,141159620,2,9,0,2228,5198,0,0,32,1,0,0,0,0,0,0,0
1947,3,141160620,2,10,0,2228,5198,0,0,32,1,0,0,0,0,0,0,0
1948,3,141161620,2,11,0,5569,12997,0,0,32,1,0,0,0,0,0,0,0
1949,3,141162620,2,12,0,2970,6931,0,0,32,1,0,0,0,0,0,0,0
1950,3,142151620,1,1,0,0,0,1428,3333,32,1,0,0,0,0,0,0,0
1951,3,142152620,1,2,142830,0,0,1714,3999,32,1,0,0,0,0,0,0,0
1952,3,142153620,1,3,71415,0,0,857,1999,32,1,0,0,0,0,0,0,0
1953,3,142154620,2,4,0,2285,5331,0,0,32,1,0,0,0,0,0,0,0
1954,3,142155620,1,5,142830,0,0,0,0,32,1,0,0,0,0,0,0,0
1955,3,142156620,1,6,119025,0,0,0,0,32,1,0,0,0,0,0,0,0
1956,3,142157620,1,7,0,0,0,1714,3999,32,1,0,0,0,0,0,0,0
1957,3,142158620,2,8,0,1999,4666,0,0,32,1,0,0,0,0,0,0,0
1958,3,142159620,2,9,0,1714,3999,0,0,32,1,0,0,0,0,0,0,0
1959,3,142160620,2,10,0,1714,3999,0,0,32,1,0,0,0,0,0,0,0
1960,3,142161620,2,11,0,4285,9998,0,0,32,1,0,0,0,0,0,0,0
1961,3,142162620,2,12,0,2285,5331,0,0,32,1,0,0,0,0,0,0,0
1962,3,143151620,1,1,0,0,0,833,1942,32,1,0,0,0,0,0,0,0
1963,3,143152620,1,2,83318,0,0,999,2332,32,1,0,0,0,0,0,0,0
1964,3,143153620,1,3,41659,0,0,499,1165,32,1,0,0,0,0,0,0,0
1965,3,143154620,2,4,0,1333,3110,0,0,32,1,0,0,0,0,0,0,0
1966,3,143155620,1,5,83318,0,0,0,0,32,1,0,0,0,0,0,0,0
1967,3,143156620,1,6,69431,0,0,0,0,32,1,0,0,0,0,0,0,0
1968,3,143157620,1,7,0,0,0,999,2332,32,1,0,0,0,0,0,0,0
1969,3,143158620,2,8,0,1166,2721,0,0,32,1,0,0,0,0,0,0,0
1970,3,143159620,2,9,0,999,2332,0,0,32,1,0,0,0,0,0,0,0
1971,3,143160620,2,10,0,999,2332,0,0,32,1,0,0,0,0,0,0,0
1972,3,143161620,2,11,0,2499,5831,0,0,32,1,0,0,0,0,0,0,0
1973,3,143162620,2,12,0,1333,3110,0,0,32,1,0,0,0,0,0,0,0
1974,3,144151620,1,1,0,0,0,357,833,32,1,0,0,0,0,0,0,0
1975,3,144152620,1,2,35708,0,0,428,1000,32,1,0,0,0,0,0,0,0
1976,3,144153620,1,3,17854,0,0,214,500,32,1,0,0,0,0,0,0,0
1977,3,144154620,2,4,0,571,1333,0,0,32,1,0,0,0,0,0,0,0
1978,3,144155620,1,5,35708,0,0,0,0,32,1,0,0,0,0,0,0,0
1979,3,144156620,1,6,29756,0,0,0,0,32,1,0,0,0,0,0,0,0
1980,3,144157620,1,7,0,0,0,428,1000,32,1,0,0,0,0,0,0,0
1981,3,144158620,2,8,0,500,1166,0,0,32,1,0,0,0,0,0,0,0
1982,3,144159620,2,9,0,428,1000,0,0,32,1,0,0,0,0,0,0,0
1983,3,144160620,2,10,0,428,1000,0,0,32,1,0,0,0,0,0,0,0
1984,3,144161620,2,11,0,1071,2500,0,0,32,1,0,0,0,0,0,0,0
1985,3,144162620,2,12,0,571,1333,0,0,32,1,0,0,0,0,0,0,0
1986,3,145151620,1,1,0,0,0,179,417,32,1,0,0,0,0,0,0,0
1987,3,145152620,1,2,17854,0,0,214,500,32,1,0,0,0,0,0,0,0
1988,3,145153620,1,3,8927,0,0,107,250,32,1,0,0,0,0,0,0,0
1989,3,145154620,2,4,0,286,667,0,0,32,1,0,0,0,0,0,0,0
1990,3,145155620,1,5,17854,0,0,0,0,32,1,0,0,0,0,0,0,0
1991,3,145156620,1,6,14878,0,0,0,0,32,1,0,0,0,0,0,0,0
1992,3,145157620,1,7,0,0,0,214,500,32,1,0,0,0,0,0,0,0
1993,3,145158620,2,8,0,250,583,0,0,32,1,0,0,0,0,0,0,0
1994,3,145159620,2,9,0,214,500,0,0,32,1,0,0,0,0,0,0,0
1995,3,145160620,2,10,0,214,500,0,0,32,1,0,0,0,0,0,0,0
1996,3,145161620,2,11,0,536,1250,0,0,32,1,0,0,0,0,0,0,0
1997,3,145162620,2,12,0,286,667,0,0,32,1,0,0,0,0,0,0,0
